Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
Note,"",390,N/A,N/A,N/A,0.003,0.010,0.003,0.015,0.003,0.018,0.003,0.015,0.003,0.012,0.003,0.010,0.002,0.013,0.003,0.014,0.003,0.015,0.003,0.013,0.003,0.018,0.003,0.013,0.003,0.016,0.003,0.015,0.003,0.016,0.003,0.016,0.003,0.017,0.003,0.007
,,391,N/A,N/A,N/A,0.003,0.011,0.003,0.016,0.003,0.018,0.003,0.015,0.003,0.012,0.003,0.010,0.002,0.013,0.003,0.014,0.003,0.016,0.003,0.013,0.003,0.018,0.003,0.013,0.003,0.016,0.003,0.016,0.003,0.017,0.003,0.016,0.003,0.018,0.003,0.007
,,392,N/A,N/A,N/A,0.003,0.012,0.003,0.017,0.003,0.019,0.003,0.015,0.003,0.013,0.003,0.011,0.002,0.013,0.003,0.015,0.003,0.017,0.003,0.014,0.004,0.019,0.003,0.014,0.003,0.017,0.003,0.017,0.003,0.016,0.003,0.016,0.003,0.018,0.003,0.008
,,393,N/A,N/A,N/A,0.003,0.012,0.003,0.018,0.003,0.019,0.003,0.015,0.003,0.013,0.003,0.011,0.002,0.013,0.003,0.015,0.003,0.018,0.003,0.014,0.004,0.020,0.003,0.014,0.003,0.017,0.003,0.017,0.003,0.016,0.003,0.016,0.003,0.019,0.003,0.008
,,394,N/A,N/A,N/A,0.003,0.012,0.003,0.018,0.003,0.019,0.003,0.015,0.003,0.013,0.003,0.011,0.003,0.014,0.003,0.015,0.003,0.018,0.003,0.014,0.004,0.021,0.004,0.015,0.003,0.018,0.003,0.018,0.003,0.016,0.003,0.017,0.003,0.020,0.003,0.008
,,395,N/A,N/A,N/A,0.003,0.012,0.003,0.019,0.004,0.020,0.003,0.016,0.003,0.013,0.003,0.011,0.003,0.015,0.003,0.016,0.004,0.019,0.003,0.014,0.004,0.022,0.004,0.016,0.003,0.019,0.003,0.019,0.003,0.016,0.003,0.017,0.004,0.020,0.003,0.008
,,396,N/A,N/A,N/A,0.003,0.012,0.003,0.020,0.003,0.019,0.003,0.017,0.003,0.013,0.003,0.011,0.003,0.016,0.003,0.016,0.004,0.019,0.003,0.015,0.004,0.023,0.004,0.017,0.003,0.019,0.003,0.019,0.003,0.017,0.003,0.018,0.004,0.021,0.003,0.008
,,397,N/A,N/A,N/A,0.003,0.012,0.004,0.020,0.003,0.019,0.003,0.018,0.003,0.014,0.003,0.011,0.003,0.017,0.004,0.017,0.004,0.019,0.003,0.015,0.004,0.024,0.004,0.017,0.004,0.020,0.004,0.019,0.003,0.018,0.003,0.019,0.004,0.021,0.003,0.008
,,398,N/A,N/A,N/A,0.004,0.013,0.004,0.021,0.003,0.019,0.003,0.018,0.003,0.014,0.003,0.011,0.003,0.017,0.004,0.018,0.004,0.019,0.003,0.015,0.004,0.023,0.004,0.018,0.004,0.021,0.004,0.020,0.003,0.018,0.003,0.020,0.004,0.022,0.003,0.009
,,399,N/A,N/A,N/A,0.004,0.013,0.004,0.021,0.003,0.019,0.003,0.019,0.003,0.015,0.003,0.012,0.003,0.018,0.004,0.018,0.004,0.019,0.003,0.015,0.004,0.023,0.004,0.018,0.004,0.022,0.004,0.021,0.003,0.018,0.004,0.020,0.004,0.022,0.004,0.009
,,400,N/A,N/A,N/A,0.004,0.013,0.004,0.021,0.003,0.019,0.003,0.019,0.003,0.015,0.003,0.012,0.003,0.018,0.004,0.019,0.004,0.020,0.003,0.015,0.004,0.023,0.004,0.018,0.004,0.022,0.004,0.022,0.003,0.019,0.004,0.021,0.004,0.022,0.004,0.009
,,401,N/A,N/A,N/A,0.004,0.014,0.004,0.021,0.003,0.019,0.004,0.020,0.004,0.015,0.003,0.013,0.003,0.018,0.004,0.020,0.004,0.021,0.003,0.016,0.004,0.024,0.004,0.019,0.004,0.023,0.004,0.023,0.003,0.019,0.004,0.021,0.004,0.023,0.004,0.010
,,402,N/A,N/A,N/A,0.004,0.014,0.004,0.021,0.003,0.020,0.004,0.020,0.004,0.016,0.003,0.013,0.003,0.019,0.004,0.020,0.004,0.021,0.004,0.017,0.004,0.024,0.004,0.019,0.004,0.024,0.004,0.023,0.004,0.020,0.004,0.022,0.004,0.023,0.004,0.010
,,403,N/A,N/A,N/A,0.004,0.014,0.004,0.022,0.004,0.020,0.004,0.021,0.004,0.016,0.004,0.014,0.004,0.020,0.004,0.021,0.004,0.022,0.004,0.018,0.004,0.024,0.004,0.019,0.004,0.025,0.004,0.023,0.004,0.020,0.004,0.023,0.004,0.024,0.004,0.010
,,404,N/A,N/A,N/A,0.004,0.015,0.004,0.022,0.004,0.021,0.004,0.022,0.004,0.017,0.004,0.015,0.004,0.020,0.004,0.021,0.004,0.022,0.004,0.019,0.004,0.024,0.004,0.019,0.004,0.025,0.004,0.024,0.004,0.021,0.004,0.023,0.004,0.024,0.004,0.010
,,405,N/A,N/A,N/A,0.004,0.015,0.004,0.024,0.004,0.021,0.004,0.023,0.004,0.017,0.004,0.015,0.004,0.021,0.004,0.022,0.004,0.022,0.004,0.019,0.004,0.024,0.005,0.020,0.005,0.026,0.004,0.024,0.004,0.022,0.004,0.024,0.004,0.025,0.004,0.010
,,406,N/A,N/A,N/A,0.004,0.016,0.004,0.025,0.004,0.022,0.004,0.023,0.004,0.018,0.004,0.016,0.004,0.021,0.005,0.022,0.004,0.023,0.004,0.020,0.004,0.025,0.005,0.021,0.005,0.027,0.004,0.025,0.004,0.023,0.004,0.025,0.005,0.026,0.004,0.011
,,407,N/A,N/A,N/A,0.005,0.016,0.004,0.026,0.004,0.023,0.004,0.024,0.004,0.019,0.004,0.017,0.004,0.022,0.005,0.023,0.005,0.025,0.005,0.021,0.004,0.026,0.005,0.022,0.005,0.028,0.005,0.026,0.004,0.024,0.005,0.026,0.005,0.028,0.004,0.012
,,408,N/A,N/A,N/A,0.005,0.017,0.005,0.027,0.004,0.024,0.004,0.025,0.004,0.020,0.004,0.018,0.004,0.024,0.005,0.023,0.005,0.026,0.005,0.022,0.005,0.027,0.005,0.023,0.005,0.030,0.005,0.027,0.004,0.025,0.005,0.027,0.005,0.029,0.005,0.012
,,409,N/A,N/A,N/A,0.005,0.017,0.005,0.029,0.004,0.026,0.005,0.026,0.005,0.021,0.005,0.019,0.004,0.025,0.005,0.024,0.005,0.028,0.005,0.023,0.005,0.029,0.006,0.024,0.005,0.032,0.005,0.028,0.005,0.027,0.005,0.029,0.005,0.031,0.005,0.013
,,410,N/A,N/A,N/A,0.005,0.018,0.005,0.031,0.005,0.027,0.005,0.028,0.005,0.022,0.005,0.020,0.005,0.027,0.005,0.025,0.005,0.030,0.005,0.024,0.005,0.031,0.006,0.026,0.006,0.034,0.005,0.029,0.005,0.028,0.005,0.031,0.006,0.033,0.005,0.013
,,411,N/A,N/A,N/A,0.005,0.019,0.006,0.034,0.005,0.030,0.005,0.031,0.005,0.024,0.005,0.021,0.005,0.030,0.005,0.027,0.006,0.032,0.006,0.026,0.006,0.034,0.006,0.027,0.006,0.036,0.006,0.031,0.005,0.030,0.006,0.033,0.006,0.036,0.005,0.014
,,412,N/A,N/A,N/A,0.006,0.021,0.006,0.037,0.006,0.032,0.006,0.033,0.006,0.027,0.006,0.023,0.006,0.032,0.006,0.029,0.006,0.034,0.006,0.028,0.006,0.037,0.007,0.029,0.007,0.040,0.006,0.033,0.006,0.033,0.006,0.036,0.007,0.039,0.006,0.016
,,413,N/A,N/A,N/A,0.006,0.023,0.007,0.040,0.006,0.036,0.006,0.037,0.006,0.029,0.006,0.025,0.006,0.036,0.006,0.031,0.007,0.038,0.007,0.031,0.007,0.040,0.007,0.032,0.007,0.043,0.006,0.036,0.006,0.036,0.007,0.040,0.007,0.043,0.006,0.017
,,414,N/A,N/A,N/A,0.007,0.025,0.008,0.045,0.007,0.040,0.007,0.041,0.007,0.032,0.007,0.028,0.007,0.039,0.007,0.035,0.007,0.041,0.007,0.034,0.008,0.045,0.008,0.035,0.008,0.049,0.007,0.040,0.007,0.040,0.008,0.045,0.008,0.048,0.007,0.020
,,415,N/A,N/A,N/A,0.008,0.028,0.008,0.050,0.008,0.045,0.008,0.046,0.008,0.036,0.008,0.031,0.008,0.044,0.008,0.039,0.008,0.046,0.008,0.038,0.009,0.051,0.009,0.039,0.009,0.055,0.008,0.044,0.008,0.045,0.009,0.051,0.009,0.053,0.008,0.022
,,416,N/A,N/A,N/A,0.009,0.031,0.010,0.056,0.009,0.051,0.009,0.051,0.009,0.041,0.009,0.036,0.008,0.049,0.009,0.044,0.009,0.052,0.009,0.044,0.010,0.058,0.010,0.044,0.011,0.062,0.009,0.049,0.009,0.051,0.010,0.058,0.010,0.060,0.009,0.025
,,417,N/A,N/A,N/A,0.010,0.035,0.011,0.064,0.010,0.059,0.010,0.058,0.010,0.047,0.010,0.041,0.010,0.056,0.010,0.050,0.010,0.058,0.010,0.050,0.011,0.067,0.011,0.050,0.012,0.071,0.010,0.056,0.010,0.058,0.011,0.066,0.012,0.069,0.011,0.029
,,418,N/A,N/A,N/A,0.011,0.040,0.012,0.073,0.012,0.068,0.012,0.067,0.012,0.053,0.011,0.047,0.011,0.064,0.011,0.057,0.012,0.066,0.012,0.057,0.013,0.077,0.013,0.056,0.014,0.081,0.011,0.064,0.012,0.067,0.013,0.075,0.013,0.078,0.012,0.033
,,419,N/A,N/A,N/A,0.013,0.047,0.014,0.084,0.013,0.078,0.013,0.077,0.013,0.061,0.013,0.054,0.013,0.073,0.013,0.066,0.013,0.075,0.014,0.066,0.015,0.089,0.014,0.064,0.016,0.093,0.013,0.074,0.013,0.078,0.015,0.087,0.015,0.090,0.014,0.038
,,420,N/A,N/A,N/A,0.015,0.054,0.016,0.097,0.015,0.091,0.015,0.088,0.015,0.070,0.015,0.062,0.015,0.085,0.015,0.076,0.015,0.086,0.016,0.076,0.017,0.103,0.016,0.074,0.018,0.106,0.015,0.085,0.015,0.090,0.017,0.100,0.017,0.103,0.016,0.043
,,421,N/A,N/A,N/A,0.017,0.062,0.019,0.111,0.018,0.105,0.018,0.102,0.018,0.081,0.017,0.072,0.017,0.098,0.017,0.088,0.018,0.099,0.018,0.088,0.020,0.118,0.019,0.085,0.020,0.121,0.017,0.098,0.018,0.104,0.019,0.115,0.020,0.119,0.018,0.050
,,422,N/A,N/A,N/A,0.019,0.072,0.021,0.128,0.021,0.122,0.020,0.117,0.020,0.094,0.020,0.083,0.019,0.113,0.020,0.101,0.020,0.115,0.021,0.102,0.023,0.137,0.022,0.099,0.023,0.140,0.019,0.113,0.020,0.120,0.022,0.132,0.023,0.138,0.021,0.058
,,423,N/A,N/A,N/A,0.022,0.083,0.025,0.149,0.024,0.142,0.023,0.136,0.023,0.108,0.023,0.096,0.022,0.130,0.023,0.117,0.023,0.132,0.024,0.118,0.026,0.158,0.025,0.114,0.027,0.161,0.022,0.130,0.024,0.139,0.026,0.153,0.027,0.161,0.024,0.067
,,424,N/A,N/A,N/A,0.026,0.096,0.029,0.173,0.028,0.165,0.027,0.158,0.027,0.126,0.027,0.112,0.026,0.151,0.027,0.135,0.027,0.153,0.028,0.137,0.031,0.184,0.029,0.133,0.031,0.187,0.026,0.151,0.027,0.162,0.029,0.177,0.031,0.186,0.028,0.077
,,425,N/A,N/A,N/A,0.030,0.111,0.033,0.201,0.032,0.192,0.031,0.184,0.031,0.147,0.031,0.130,0.030,0.175,0.031,0.158,0.031,0.178,0.033,0.160,0.036,0.215,0.034,0.154,0.036,0.218,0.030,0.176,0.032,0.188,0.034,0.205,0.036,0.217,0.032,0.088
,,426,N/A,N/A,N/A,0.034,0.129,0.039,0.235,0.037,0.223,0.037,0.214,0.036,0.171,0.036,0.151,0.034,0.204,0.036,0.184,0.036,0.207,0.038,0.186,0.041,0.250,0.039,0.178,0.042,0.254,0.035,0.204,0.037,0.219,0.040,0.239,0.042,0.253,0.037,0.102
,,427,N/A,N/A,N/A,0.040,0.151,0.045,0.275,0.043,0.261,0.043,0.251,0.043,0.199,0.042,0.177,0.040,0.238,0.042,0.214,0.043,0.243,0.045,0.218,0.048,0.293,0.045,0.207,0.049,0.297,0.041,0.239,0.043,0.256,0.046,0.280,0.049,0.295,0.043,0.119
,,428,N/A,N/A,N/A,0.047,0.177,0.053,0.321,0.051,0.305,0.050,0.293,0.050,0.233,0.050,0.207,0.047,0.278,0.049,0.250,0.050,0.285,0.052,0.254,0.056,0.342,0.052,0.241,0.057,0.346,0.047,0.279,0.050,0.300,0.054,0.328,0.057,0.345,0.050,0.139
,,429,N/A,N/A,N/A,0.055,0.208,0.062,0.375,0.059,0.357,0.058,0.342,0.058,0.272,0.058,0.243,0.054,0.324,0.057,0.293,0.058,0.334,0.061,0.297,0.066,0.399,0.061,0.281,0.066,0.405,0.055,0.325,0.059,0.351,0.063,0.384,0.066,0.403,0.058,0.162
,,430,N/A,N/A,N/A,0.064,0.242,0.072,0.437,0.069,0.416,0.068,0.399,0.067,0.318,0.068,0.284,0.063,0.378,0.067,0.342,0.068,0.390,0.071,0.346,0.076,0.466,0.071,0.327,0.077,0.472,0.064,0.378,0.068,0.409,0.074,0.448,0.077,0.471,0.067,0.189
,,431,N/A,N/A,N/A,0.074,0.281,0.083,0.509,0.080,0.484,0.079,0.466,0.078,0.371,0.079,0.331,0.073,0.439,0.078,0.398,0.079,0.455,0.082,0.403,0.089,0.542,0.082,0.379,0.090,0.549,0.074,0.440,0.079,0.476,0.086,0.521,0.090,0.548,0.078,0.220
,,432,N/A,N/A,N/A,0.085,0.325,0.097,0.593,0.092,0.562,0.091,0.543,0.091,0.430,0.091,0.385,0.085,0.510,0.090,0.462,0.092,0.529,0.095,0.468,0.103,0.630,0.095,0.440,0.104,0.638,0.086,0.511,0.092,0.554,0.099,0.606,0.104,0.636,0.090,0.255
,,433,N/A,N/A,N/A,0.099,0.376,0.112,0.687,0.107,0.651,0.106,0.630,0.105,0.498,0.105,0.446,0.098,0.591,0.104,0.535,0.106,0.613,0.110,0.542,0.119,0.732,0.109,0.509,0.120,0.739,0.099,0.593,0.106,0.641,0.115,0.703,0.120,0.736,0.104,0.294
,,434,N/A,N/A,N/A,0.114,0.435,0.129,0.795,0.123,0.751,0.122,0.730,0.121,0.576,0.121,0.516,0.114,0.684,0.120,0.618,0.122,0.709,0.127,0.626,0.137,0.846,0.126,0.588,0.139,0.853,0.115,0.685,0.122,0.739,0.133,0.812,0.138,0.850,0.120,0.340
,,435,N/A,N/A,N/A,0.131,0.501,0.148,0.915,0.141,0.864,0.140,0.840,0.139,0.663,0.140,0.593,0.131,0.789,0.137,0.711,0.140,0.815,0.145,0.721,0.158,0.974,0.144,0.675,0.159,0.981,0.132,0.789,0.140,0.850,0.152,0.934,0.158,0.978,0.138,0.391
,,436,N/A,N/A,N/A,0.149,0.574,0.169,1.048,0.161,0.988,0.161,0.963,0.159,0.760,0.159,0.680,0.149,0.903,0.157,0.814,0.160,0.933,0.166,0.825,0.180,1.115,0.164,0.771,0.182,1.123,0.150,0.903,0.160,0.972,0.174,1.070,0.181,1.120,0.157,0.448
,,437,N/A,N/A,N/A,0.170,0.655,0.192,1.195,0.183,1.126,0.183,1.099,0.181,0.869,0.182,0.776,0.170,1.031,0.178,0.927,0.182,1.063,0.189,0.940,0.205,1.273,0.187,0.880,0.206,1.280,0.171,1.029,0.182,1.110,0.198,1.220,0.206,1.278,0.179,0.511
,,438,N/A,N/A,N/A,0.193,0.744,0.218,1.358,0.207,1.280,0.208,1.250,0.206,0.989,0.206,0.883,0.193,1.172,0.202,1.054,0.206,1.208,0.214,1.069,0.233,1.448,0.212,1.000,0.234,1.454,0.194,1.169,0.207,1.262,0.224,1.386,0.234,1.454,0.203,0.580
,,439,N/A,N/A,N/A,0.218,0.842,0.247,1.538,0.235,1.451,0.235,1.419,0.233,1.122,0.233,1.002,0.218,1.329,0.228,1.194,0.233,1.368,0.242,1.212,0.264,1.643,0.240,1.134,0.265,1.647,0.219,1.326,0.234,1.430,0.253,1.569,0.265,1.649,0.230,0.658
,,440,N/A,N/A,N/A,0.245,0.950,0.278,1.736,0.264,1.638,0.265,1.604,0.262,1.267,0.263,1.132,0.246,1.501,0.257,1.347,0.262,1.543,0.273,1.369,0.297,1.855,0.270,1.280,0.298,1.859,0.247,1.497,0.263,1.614,0.285,1.769,0.298,1.861,0.259,0.743
,,441,N/A,N/A,N/A,0.276,1.072,0.312,1.956,0.297,1.847,0.298,1.810,0.295,1.428,0.296,1.278,0.276,1.692,0.289,1.519,0.295,1.738,0.307,1.543,0.334,2.089,0.304,1.443,0.335,2.094,0.278,1.688,0.296,1.818,0.320,1.993,0.335,2.097,0.291,0.838
,,442,N/A,N/A,N/A,0.310,1.206,0.350,2.197,0.333,2.074,0.334,2.033,0.330,1.603,0.332,1.436,0.310,1.900,0.324,1.706,0.331,1.952,0.344,1.732,0.374,2.344,0.340,1.620,0.375,2.350,0.311,1.898,0.332,2.041,0.359,2.239,0.375,2.354,0.326,0.942
,,443,N/A,N/A,N/A,0.346,1.349,0.390,2.455,0.371,2.316,0.373,2.271,0.368,1.790,0.370,1.605,0.345,2.123,0.361,1.904,0.368,2.180,0.383,1.934,0.416,2.616,0.379,1.810,0.418,2.624,0.347,2.122,0.370,2.279,0.400,2.500,0.419,2.631,0.364,1.053
,,444,N/A,N/A,N/A,0.384,1.502,0.433,2.731,0.412,2.574,0.413,2.525,0.408,1.989,0.411,1.783,0.383,2.361,0.400,2.117,0.408,2.422,0.424,2.149,0.462,2.908,0.421,2.012,0.463,2.915,0.386,2.361,0.410,2.533,0.443,2.780,0.465,2.928,0.404,1.172
,,445,N/A,N/A,N/A,0.425,1.665,0.479,3.027,0.455,2.850,0.457,2.798,0.451,2.203,0.454,1.974,0.423,2.614,0.442,2.344,0.451,2.683,0.469,2.378,0.510,3.220,0.465,2.227,0.511,3.224,0.426,2.614,0.453,2.805,0.490,3.080,0.513,3.243,0.447,1.299
,,446,N/A,N/A,N/A,0.465,1.830,0.525,3.326,0.498,3.130,0.501,3.073,0.493,2.418,0.497,2.168,0.463,2.869,0.485,2.575,0.495,2.948,0.513,2.610,0.558,3.534,0.509,2.445,0.559,3.537,0.466,2.869,0.496,3.081,0.537,3.383,0.562,3.559,0.490,1.426
,,447,N/A,N/A,N/A,0.506,1.992,0.570,3.619,0.541,3.406,0.544,3.344,0.535,2.627,0.539,2.358,0.503,3.120,0.526,2.802,0.537,3.210,0.557,2.838,0.606,3.841,0.552,2.658,0.606,3.844,0.506,3.122,0.539,3.352,0.583,3.680,0.610,3.868,0.531,1.550
,,448,N/A,N/A,N/A,0.544,2.148,0.613,3.902,0.582,3.671,0.585,3.604,0.574,2.827,0.580,2.540,0.540,3.362,0.566,3.019,0.578,3.460,0.598,3.057,0.650,4.132,0.593,2.861,0.651,4.138,0.545,3.365,0.579,3.611,0.626,3.962,0.655,4.162,0.571,1.669
,,449,N/A,N/A,N/A,0.579,2.293,0.652,4.160,0.619,3.914,0.622,3.841,0.610,3.009,0.616,2.706,0.575,3.583,0.602,3.218,0.615,3.688,0.636,3.256,0.690,4.398,0.630,3.048,0.692,4.407,0.579,3.588,0.616,3.848,0.665,4.221,0.695,4.430,0.607,1.778
,,450,N/A,N/A,N/A,0.610,2.419,0.685,4.382,0.650,4.124,0.654,4.046,0.641,3.169,0.648,2.850,0.604,3.774,0.633,3.390,0.646,3.885,0.668,3.427,0.725,4.628,0.662,3.210,0.727,4.639,0.609,3.780,0.647,4.053,0.699,4.445,0.730,4.660,0.638,1.873
,,451,N/A,N/A,N/A,0.634,2.519,0.711,4.559,0.675,4.288,0.678,4.207,0.665,3.295,0.672,2.963,0.627,3.926,0.657,3.526,0.671,4.040,0.692,3.560,0.752,4.810,0.687,3.337,0.754,4.821,0.632,3.932,0.671,4.214,0.725,4.621,0.756,4.842,0.661,1.947
,,452,N/A,N/A,N/A,0.650,2.589,0.729,4.684,0.691,4.402,0.695,4.319,0.681,3.381,0.688,3.040,0.642,4.033,0.672,3.619,0.687,4.148,0.709,3.653,0.770,4.936,0.704,3.425,0.772,4.950,0.648,4.036,0.688,4.327,0.743,4.743,0.775,4.969,0.677,1.998
,,453,N/A,N/A,N/A,0.657,2.625,0.737,4.746,0.699,4.459,0.702,4.373,0.688,3.423,0.694,3.075,0.650,4.086,0.679,3.664,0.694,4.199,0.716,3.698,0.777,4.995,0.711,3.467,0.780,5.012,0.654,4.086,0.695,4.382,0.750,4.802,0.782,5.028,0.684,2.023
,,454,N/A,N/A,N/A,0.657,2.628,0.736,4.748,0.697,4.460,0.700,4.372,0.686,3.422,0.692,3.074,0.648,4.088,0.678,3.666,0.692,4.198,0.714,3.697,0.775,4.991,0.709,3.465,0.778,5.013,0.652,4.083,0.694,4.383,0.749,4.801,0.780,5.023,0.682,2.022
,,455,N/A,N/A,N/A,0.648,2.597,0.725,4.687,0.687,4.405,0.689,4.315,0.676,3.378,0.682,3.035,0.639,4.037,0.668,3.621,0.682,4.143,0.703,3.650,0.762,4.921,0.698,3.419,0.767,4.950,0.642,4.030,0.683,4.329,0.737,4.735,0.767,4.953,0.671,1.994
,,456,N/A,N/A,N/A,0.629,2.530,0.704,4.562,0.668,4.289,0.669,4.198,0.656,3.287,0.662,2.954,0.621,3.931,0.649,3.524,0.662,4.031,0.683,3.553,0.739,4.784,0.677,3.327,0.745,4.819,0.624,3.924,0.664,4.215,0.715,4.603,0.744,4.814,0.652,1.940
,,457,N/A,N/A,N/A,0.605,2.437,0.676,4.389,0.641,4.129,0.642,4.036,0.630,3.161,0.636,2.841,0.596,3.784,0.623,3.390,0.635,3.877,0.656,3.419,0.709,4.598,0.650,3.199,0.715,4.638,0.599,3.777,0.638,4.058,0.685,4.425,0.713,4.627,0.625,1.866
,,458,N/A,N/A,N/A,0.575,2.322,0.642,4.179,0.609,3.931,0.609,3.839,0.598,3.009,0.604,2.704,0.567,3.605,0.592,3.226,0.603,3.688,0.623,3.253,0.673,4.374,0.617,3.044,0.680,4.415,0.569,3.595,0.606,3.866,0.651,4.211,0.677,4.402,0.594,1.776
,,459,N/A,N/A,N/A,0.541,2.188,0.604,3.937,0.573,3.704,0.572,3.613,0.562,2.836,0.567,2.546,0.533,3.398,0.556,3.040,0.566,3.472,0.585,3.063,0.632,4.119,0.580,2.867,0.639,4.161,0.535,3.387,0.570,3.644,0.612,3.968,0.636,4.145,0.558,1.673
,,460,N/A,N/A,N/A,0.504,2.042,0.562,3.675,0.533,3.456,0.532,3.369,0.524,2.648,0.528,2.374,0.497,3.173,0.518,2.838,0.527,3.238,0.545,2.858,0.589,3.843,0.540,2.676,0.596,3.887,0.499,3.163,0.531,3.403,0.570,3.704,0.592,3.867,0.520,1.561
,,461,N/A,N/A,N/A,0.465,1.891,0.520,3.405,0.493,3.199,0.492,3.118,0.484,2.450,0.487,2.195,0.459,2.939,0.479,2.629,0.487,2.998,0.504,2.648,0.544,3.557,0.499,2.477,0.551,3.603,0.461,2.929,0.491,3.153,0.527,3.430,0.547,3.580,0.480,1.445
