Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
,,396,N/A,N/A,N/A,0.002,0.014,0.003,0.019,0.003,0.017,0.003,0.017,0.004,0.021,0.004,0.021,0.004,0.022,0.005,0.030,0.004,0.025,0.004,0.025,0.005,0.029,0.004,0.022,0.003,0.019,0.004,0.020,0.003,0.018,0.003,0.017,0.004,0.022,0.003,0.019
,,397,N/A,N/A,N/A,0.003,0.014,0.003,0.019,0.003,0.017,0.003,0.018,0.004,0.022,0.004,0.021,0.004,0.022,0.005,0.031,0.005,0.026,0.005,0.026,0.005,0.030,0.004,0.023,0.003,0.019,0.004,0.021,0.003,0.018,0.003,0.017,0.004,0.023,0.003,0.019
,,398,N/A,N/A,N/A,0.003,0.014,0.004,0.020,0.003,0.017,0.003,0.018,0.004,0.022,0.004,0.022,0.004,0.023,0.006,0.031,0.005,0.027,0.005,0.027,0.005,0.031,0.004,0.024,0.003,0.019,0.004,0.021,0.003,0.018,0.003,0.018,0.004,0.023,0.003,0.020
,,399,N/A,N/A,N/A,0.003,0.014,0.004,0.021,0.003,0.017,0.003,0.018,0.004,0.023,0.004,0.022,0.004,0.024,0.006,0.032,0.005,0.027,0.005,0.027,0.005,0.031,0.004,0.024,0.003,0.020,0.004,0.022,0.003,0.019,0.003,0.019,0.004,0.024,0.003,0.020
,,400,N/A,N/A,N/A,0.003,0.015,0.004,0.022,0.003,0.018,0.003,0.018,0.004,0.024,0.004,0.022,0.004,0.025,0.006,0.033,0.005,0.028,0.005,0.028,0.006,0.032,0.004,0.026,0.004,0.020,0.004,0.023,0.003,0.020,0.003,0.019,0.004,0.024,0.004,0.021
,,401,N/A,N/A,N/A,0.003,0.015,0.004,0.022,0.003,0.018,0.003,0.019,0.004,0.025,0.004,0.022,0.004,0.026,0.006,0.034,0.005,0.029,0.005,0.029,0.006,0.033,0.005,0.027,0.004,0.021,0.004,0.024,0.003,0.020,0.003,0.020,0.004,0.025,0.004,0.021
,,402,N/A,N/A,N/A,0.003,0.016,0.004,0.023,0.003,0.019,0.003,0.019,0.004,0.026,0.004,0.023,0.005,0.026,0.006,0.036,0.005,0.030,0.005,0.030,0.006,0.034,0.005,0.028,0.004,0.022,0.004,0.024,0.003,0.020,0.004,0.020,0.005,0.027,0.004,0.021
,,403,N/A,N/A,N/A,0.003,0.017,0.004,0.024,0.003,0.020,0.004,0.020,0.005,0.027,0.004,0.023,0.005,0.027,0.006,0.037,0.005,0.031,0.005,0.031,0.006,0.035,0.005,0.029,0.004,0.022,0.004,0.025,0.004,0.020,0.004,0.022,0.005,0.028,0.004,0.022
,,404,N/A,N/A,N/A,0.003,0.017,0.004,0.025,0.004,0.021,0.004,0.022,0.005,0.028,0.004,0.024,0.005,0.029,0.007,0.039,0.006,0.032,0.006,0.032,0.006,0.036,0.005,0.030,0.004,0.024,0.005,0.026,0.004,0.021,0.004,0.023,0.005,0.029,0.004,0.023
,,405,N/A,N/A,N/A,0.003,0.018,0.005,0.026,0.004,0.022,0.004,0.023,0.005,0.028,0.004,0.025,0.005,0.030,0.007,0.041,0.006,0.033,0.006,0.033,0.007,0.038,0.005,0.032,0.004,0.025,0.005,0.028,0.004,0.022,0.004,0.024,0.005,0.031,0.004,0.024
,,406,N/A,N/A,N/A,0.003,0.018,0.005,0.028,0.004,0.023,0.004,0.024,0.005,0.030,0.004,0.026,0.005,0.031,0.007,0.043,0.006,0.035,0.006,0.035,0.007,0.041,0.006,0.033,0.004,0.026,0.005,0.029,0.004,0.024,0.004,0.025,0.006,0.032,0.004,0.025
,,407,N/A,N/A,N/A,0.003,0.020,0.005,0.029,0.004,0.025,0.004,0.025,0.005,0.031,0.005,0.027,0.006,0.033,0.008,0.045,0.006,0.036,0.006,0.037,0.007,0.043,0.006,0.035,0.005,0.028,0.005,0.031,0.004,0.025,0.005,0.027,0.006,0.034,0.004,0.026
,,408,N/A,N/A,N/A,0.004,0.021,0.005,0.030,0.005,0.027,0.005,0.026,0.006,0.033,0.005,0.028,0.006,0.034,0.008,0.047,0.007,0.038,0.007,0.040,0.008,0.046,0.006,0.038,0.005,0.030,0.006,0.033,0.005,0.027,0.005,0.028,0.006,0.036,0.005,0.028
,,409,N/A,N/A,N/A,0.004,0.023,0.005,0.031,0.005,0.028,0.005,0.028,0.006,0.035,0.005,0.030,0.006,0.037,0.009,0.050,0.007,0.041,0.007,0.043,0.009,0.050,0.007,0.041,0.005,0.032,0.006,0.036,0.005,0.029,0.005,0.030,0.007,0.039,0.005,0.030
,,410,N/A,N/A,N/A,0.004,0.026,0.006,0.033,0.005,0.030,0.005,0.031,0.006,0.038,0.005,0.032,0.007,0.039,0.009,0.054,0.008,0.045,0.008,0.046,0.009,0.055,0.007,0.044,0.006,0.035,0.007,0.039,0.005,0.031,0.006,0.033,0.007,0.041,0.006,0.032
,,411,N/A,N/A,N/A,0.005,0.029,0.006,0.036,0.006,0.033,0.006,0.033,0.007,0.041,0.006,0.035,0.007,0.043,0.010,0.058,0.008,0.048,0.009,0.050,0.010,0.060,0.008,0.048,0.006,0.037,0.007,0.042,0.006,0.033,0.006,0.036,0.008,0.045,0.006,0.035
,,412,N/A,N/A,N/A,0.005,0.032,0.007,0.040,0.006,0.036,0.006,0.036,0.008,0.045,0.007,0.039,0.008,0.048,0.011,0.063,0.009,0.053,0.009,0.055,0.011,0.067,0.009,0.053,0.007,0.040,0.008,0.047,0.006,0.036,0.007,0.040,0.008,0.049,0.007,0.038
,,413,N/A,N/A,N/A,0.006,0.035,0.007,0.044,0.007,0.039,0.007,0.040,0.009,0.050,0.007,0.043,0.009,0.054,0.012,0.070,0.010,0.059,0.010,0.062,0.013,0.074,0.010,0.058,0.008,0.044,0.009,0.052,0.007,0.041,0.008,0.044,0.009,0.054,0.007,0.042
,,414,N/A,N/A,N/A,0.007,0.039,0.008,0.049,0.007,0.044,0.008,0.045,0.010,0.056,0.008,0.048,0.010,0.061,0.013,0.078,0.011,0.066,0.012,0.069,0.014,0.083,0.011,0.066,0.008,0.049,0.010,0.059,0.008,0.046,0.008,0.049,0.010,0.060,0.008,0.047
,,415,N/A,N/A,N/A,0.007,0.044,0.009,0.055,0.008,0.049,0.009,0.050,0.011,0.064,0.009,0.054,0.012,0.069,0.015,0.089,0.013,0.074,0.013,0.078,0.016,0.093,0.013,0.074,0.009,0.055,0.011,0.068,0.009,0.052,0.009,0.055,0.011,0.067,0.009,0.054
,,416,N/A,N/A,N/A,0.008,0.050,0.011,0.062,0.009,0.056,0.010,0.057,0.012,0.072,0.010,0.062,0.013,0.079,0.017,0.100,0.014,0.084,0.015,0.089,0.018,0.106,0.014,0.085,0.011,0.063,0.013,0.077,0.010,0.059,0.011,0.063,0.013,0.076,0.010,0.061
,,417,N/A,N/A,N/A,0.010,0.057,0.012,0.071,0.011,0.063,0.011,0.065,0.014,0.083,0.012,0.071,0.015,0.090,0.019,0.115,0.016,0.095,0.017,0.101,0.020,0.121,0.016,0.097,0.012,0.072,0.015,0.088,0.011,0.068,0.012,0.072,0.015,0.087,0.012,0.070
,,418,N/A,N/A,N/A,0.011,0.065,0.014,0.083,0.012,0.072,0.013,0.074,0.016,0.095,0.014,0.082,0.017,0.103,0.022,0.132,0.018,0.109,0.020,0.117,0.023,0.140,0.019,0.111,0.014,0.083,0.017,0.102,0.013,0.078,0.014,0.082,0.017,0.100,0.014,0.081
,,419,N/A,N/A,N/A,0.013,0.076,0.016,0.097,0.014,0.082,0.014,0.085,0.018,0.110,0.016,0.094,0.020,0.118,0.025,0.152,0.021,0.126,0.023,0.135,0.027,0.162,0.021,0.128,0.016,0.096,0.020,0.117,0.015,0.090,0.016,0.095,0.019,0.115,0.016,0.093
,,420,N/A,N/A,N/A,0.015,0.087,0.019,0.112,0.016,0.095,0.016,0.098,0.021,0.127,0.018,0.109,0.023,0.136,0.029,0.177,0.024,0.146,0.026,0.157,0.031,0.188,0.025,0.148,0.018,0.110,0.023,0.135,0.017,0.104,0.018,0.109,0.022,0.133,0.018,0.108
,,421,N/A,N/A,N/A,0.017,0.101,0.022,0.130,0.018,0.110,0.019,0.113,0.025,0.147,0.021,0.126,0.026,0.158,0.034,0.205,0.028,0.169,0.030,0.182,0.036,0.218,0.028,0.171,0.021,0.127,0.026,0.157,0.020,0.120,0.021,0.126,0.026,0.154,0.021,0.125
,,422,N/A,N/A,N/A,0.019,0.117,0.025,0.151,0.021,0.128,0.022,0.130,0.029,0.172,0.024,0.146,0.031,0.184,0.040,0.239,0.032,0.196,0.035,0.212,0.042,0.254,0.033,0.198,0.024,0.147,0.030,0.182,0.023,0.140,0.025,0.146,0.030,0.179,0.024,0.145
,,423,N/A,N/A,N/A,0.023,0.137,0.029,0.176,0.025,0.148,0.025,0.151,0.033,0.200,0.028,0.169,0.035,0.213,0.046,0.278,0.038,0.227,0.041,0.247,0.049,0.296,0.038,0.229,0.028,0.172,0.035,0.212,0.027,0.164,0.028,0.170,0.034,0.208,0.028,0.169
,,424,N/A,N/A,N/A,0.027,0.160,0.034,0.205,0.028,0.172,0.029,0.176,0.039,0.234,0.032,0.197,0.041,0.248,0.054,0.325,0.044,0.265,0.047,0.288,0.057,0.345,0.044,0.266,0.033,0.201,0.041,0.247,0.032,0.192,0.033,0.198,0.040,0.242,0.032,0.197
,,425,N/A,N/A,N/A,0.031,0.188,0.040,0.239,0.033,0.201,0.034,0.206,0.045,0.274,0.038,0.230,0.047,0.288,0.063,0.380,0.051,0.309,0.055,0.336,0.066,0.404,0.051,0.310,0.039,0.235,0.048,0.289,0.037,0.225,0.038,0.231,0.047,0.282,0.038,0.230
,,426,N/A,N/A,N/A,0.036,0.220,0.046,0.280,0.039,0.235,0.040,0.241,0.053,0.320,0.044,0.268,0.055,0.335,0.073,0.444,0.059,0.362,0.065,0.393,0.077,0.471,0.060,0.362,0.045,0.275,0.056,0.338,0.043,0.263,0.045,0.270,0.054,0.329,0.044,0.268
,,427,N/A,N/A,N/A,0.042,0.258,0.055,0.329,0.045,0.275,0.047,0.284,0.062,0.376,0.051,0.314,0.064,0.393,0.085,0.521,0.070,0.424,0.075,0.460,0.090,0.551,0.070,0.424,0.053,0.323,0.065,0.397,0.051,0.308,0.052,0.316,0.063,0.385,0.051,0.314
,,428,N/A,N/A,N/A,0.050,0.303,0.064,0.386,0.053,0.320,0.055,0.332,0.072,0.440,0.060,0.367,0.075,0.459,0.100,0.609,0.081,0.496,0.088,0.537,0.105,0.643,0.081,0.496,0.062,0.378,0.076,0.465,0.059,0.361,0.061,0.369,0.074,0.451,0.060,0.367
,,429,N/A,N/A,N/A,0.058,0.355,0.074,0.452,0.061,0.375,0.064,0.388,0.085,0.515,0.070,0.430,0.088,0.537,0.116,0.713,0.095,0.579,0.102,0.626,0.123,0.751,0.095,0.579,0.072,0.442,0.089,0.544,0.069,0.423,0.071,0.431,0.086,0.527,0.070,0.429
,,430,N/A,N/A,N/A,0.068,0.416,0.087,0.528,0.071,0.437,0.074,0.453,0.098,0.600,0.081,0.502,0.102,0.626,0.135,0.831,0.110,0.674,0.119,0.728,0.142,0.875,0.110,0.675,0.084,0.516,0.103,0.635,0.080,0.494,0.083,0.502,0.100,0.614,0.081,0.500
,,431,N/A,N/A,N/A,0.079,0.486,0.101,0.614,0.083,0.509,0.086,0.528,0.114,0.698,0.094,0.583,0.118,0.728,0.157,0.966,0.127,0.783,0.137,0.844,0.165,1.015,0.127,0.783,0.097,0.600,0.120,0.739,0.093,0.575,0.096,0.584,0.116,0.714,0.094,0.580
,,432,N/A,N/A,N/A,0.092,0.565,0.117,0.714,0.096,0.590,0.100,0.612,0.132,0.809,0.109,0.676,0.137,0.844,0.182,1.120,0.147,0.906,0.158,0.975,0.190,1.174,0.147,0.906,0.113,0.697,0.139,0.857,0.108,0.666,0.111,0.676,0.134,0.827,0.108,0.670
,,433,N/A,N/A,N/A,0.106,0.655,0.135,0.825,0.111,0.682,0.115,0.707,0.152,0.934,0.126,0.780,0.158,0.975,0.209,1.294,0.169,1.045,0.182,1.124,0.219,1.352,0.169,1.046,0.130,0.806,0.160,0.991,0.124,0.769,0.127,0.779,0.155,0.955,0.125,0.773
,,434,N/A,N/A,N/A,0.122,0.755,0.155,0.951,0.127,0.786,0.133,0.815,0.175,1.076,0.144,0.897,0.181,1.125,0.241,1.490,0.194,1.202,0.208,1.290,0.251,1.553,0.194,1.204,0.150,0.929,0.184,1.142,0.143,0.885,0.146,0.895,0.178,1.100,0.143,0.890
,,435,N/A,N/A,N/A,0.140,0.867,0.177,1.092,0.145,0.901,0.152,0.935,0.200,1.234,0.165,1.028,0.208,1.292,0.275,1.708,0.221,1.376,0.237,1.475,0.286,1.775,0.222,1.379,0.171,1.066,0.211,1.310,0.163,1.015,0.166,1.024,0.203,1.262,0.164,1.021
,,436,N/A,N/A,N/A,0.160,0.992,0.202,1.248,0.165,1.029,0.173,1.068,0.227,1.407,0.188,1.174,0.238,1.479,0.313,1.947,0.252,1.566,0.270,1.679,0.324,2.021,0.252,1.570,0.195,1.219,0.241,1.498,0.186,1.157,0.189,1.165,0.232,1.440,0.187,1.165
,,437,N/A,N/A,N/A,0.182,1.132,0.230,1.421,0.188,1.171,0.196,1.216,0.258,1.599,0.213,1.335,0.270,1.686,0.355,2.214,0.285,1.778,0.305,1.905,0.367,2.293,0.285,1.782,0.222,1.389,0.273,1.704,0.211,1.316,0.214,1.322,0.263,1.639,0.212,1.325
,,438,N/A,N/A,N/A,0.207,1.289,0.260,1.613,0.213,1.330,0.222,1.380,0.291,1.811,0.241,1.514,0.306,1.914,0.402,2.512,0.322,2.013,0.344,2.153,0.415,2.596,0.322,2.017,0.252,1.577,0.309,1.929,0.238,1.491,0.242,1.497,0.297,1.857,0.240,1.501
,,439,N/A,N/A,N/A,0.234,1.462,0.294,1.826,0.241,1.507,0.251,1.563,0.329,2.047,0.272,1.711,0.346,2.169,0.454,2.844,0.363,2.275,0.388,2.430,0.468,2.932,0.363,2.279,0.284,1.785,0.348,2.181,0.269,1.685,0.272,1.690,0.335,2.099,0.270,1.696
,,440,N/A,N/A,N/A,0.264,1.650,0.331,2.059,0.271,1.700,0.283,1.764,0.369,2.305,0.305,1.925,0.390,2.450,0.510,3.202,0.408,2.563,0.435,2.733,0.524,3.294,0.408,2.565,0.320,2.013,0.391,2.458,0.302,1.896,0.305,1.900,0.377,2.363,0.304,1.911
,,441,N/A,N/A,N/A,0.296,1.859,0.372,2.319,0.305,1.915,0.318,1.986,0.414,2.593,0.342,2.162,0.439,2.762,0.571,3.592,0.458,2.883,0.487,3.067,0.585,3.685,0.458,2.883,0.359,2.265,0.440,2.767,0.338,2.130,0.342,2.134,0.423,2.658,0.341,2.151
,,442,N/A,N/A,N/A,0.332,2.085,0.416,2.602,0.341,2.149,0.356,2.227,0.463,2.905,0.382,2.419,0.491,3.099,0.633,3.995,0.512,3.231,0.543,3.427,0.647,4.083,0.511,3.226,0.402,2.541,0.492,3.102,0.378,2.386,0.382,2.390,0.472,2.977,0.382,2.415
,,443,N/A,N/A,N/A,0.369,2.327,0.463,2.904,0.380,2.399,0.396,2.484,0.515,3.235,0.424,2.693,0.547,3.461,0.692,4.380,0.570,3.608,0.602,3.810,0.705,4.461,0.568,3.593,0.447,2.835,0.547,3.457,0.420,2.660,0.425,2.661,0.525,3.315,0.426,2.697
,,444,N/A,N/A,N/A,0.409,2.585,0.513,3.222,0.421,2.664,0.439,2.759,0.569,3.585,0.468,2.982,0.605,3.839,0.748,4.740,0.630,3.997,0.662,4.198,0.759,4.815,0.626,3.972,0.495,3.146,0.604,3.829,0.465,2.952,0.470,2.950,0.581,3.675,0.472,2.995
,,445,N/A,N/A,N/A,0.451,2.858,0.565,3.558,0.464,2.945,0.484,3.052,0.627,3.961,0.515,3.286,0.665,4.227,0.800,5.082,0.689,4.382,0.719,4.573,0.810,5.149,0.685,4.354,0.546,3.475,0.663,4.214,0.513,3.261,0.517,3.257,0.640,4.061,0.520,3.310
,,446,N/A,N/A,N/A,0.494,3.134,0.617,3.892,0.507,3.227,0.529,3.344,0.685,4.335,0.561,3.586,0.722,4.597,0.846,5.389,0.745,4.744,0.772,4.921,0.855,5.449,0.740,4.715,0.596,3.802,0.720,4.583,0.560,3.569,0.565,3.564,0.698,4.438,0.568,3.625
,,447,N/A,N/A,N/A,0.535,3.402,0.667,4.216,0.549,3.500,0.572,3.626,0.740,4.692,0.604,3.874,0.774,4.940,0.887,5.661,0.795,5.078,0.820,5.238,0.895,5.713,0.791,5.049,0.644,4.118,0.772,4.923,0.606,3.868,0.611,3.863,0.752,4.790,0.614,3.929
,,448,N/A,N/A,N/A,0.573,3.655,0.713,4.521,0.588,3.758,0.613,3.892,0.791,5.025,0.645,4.143,0.821,5.254,0.922,5.897,0.841,5.384,0.863,5.523,0.928,5.939,0.837,5.354,0.689,4.415,0.819,5.237,0.649,4.151,0.654,4.146,0.801,5.115,0.658,4.215
,,449,N/A,N/A,N/A,0.607,3.881,0.754,4.791,0.623,3.988,0.650,4.133,0.837,5.331,0.681,4.382,0.864,5.539,0.950,6.089,0.882,5.656,0.901,5.777,0.955,6.123,0.877,5.627,0.729,4.680,0.862,5.523,0.687,4.405,0.693,4.400,0.845,5.412,0.696,4.470
,,450,N/A,N/A,N/A,0.636,4.071,0.787,5.012,0.652,4.182,0.680,4.336,0.878,5.605,0.710,4.581,0.901,5.788,0.970,6.235,0.917,5.892,0.932,5.993,0.974,6.259,0.912,5.863,0.761,4.901,0.899,5.774,0.719,4.619,0.725,4.617,0.885,5.676,0.728,4.684
,,451,N/A,N/A,N/A,0.657,4.218,0.811,5.176,0.673,4.328,0.703,4.491,0.913,5.841,0.731,4.729,0.931,5.994,0.983,6.332,0.945,6.085,0.957,6.162,0.985,6.345,0.940,6.056,0.786,5.068,0.929,5.981,0.743,4.784,0.750,4.786,0.918,5.901,0.751,4.844
,,452,N/A,N/A,N/A,0.671,4.315,0.825,5.277,0.686,4.421,0.717,4.592,0.936,6.005,0.744,4.821,0.954,6.158,0.988,6.379,0.965,6.231,0.973,6.285,0.989,6.385,0.961,6.205,0.800,5.174,0.949,6.122,0.758,4.893,0.766,4.898,0.941,6.062,0.765,4.944
,,453,N/A,N/A,N/A,0.676,4.355,0.828,5.306,0.690,4.453,0.722,4.633,0.944,6.065,0.747,4.849,0.970,6.272,0.987,6.385,0.978,6.326,0.983,6.358,0.987,6.388,0.974,6.306,0.804,5.209,0.954,6.170,0.763,4.936,0.772,4.946,0.949,6.129,0.768,4.975
,,454,N/A,N/A,N/A,0.672,4.341,0.820,5.269,0.684,4.430,0.718,4.616,0.938,6.040,0.740,4.814,0.970,6.291,0.984,6.379,0.975,6.325,0.978,6.343,0.984,6.383,0.973,6.311,0.797,5.177,0.947,6.135,0.758,4.915,0.768,4.935,0.945,6.116,0.761,4.943
,,455,N/A,N/A,N/A,0.660,4.272,0.803,5.168,0.671,4.353,0.704,4.540,0.920,5.940,0.724,4.720,0.955,6.204,0.980,6.367,0.959,6.230,0.961,6.245,0.980,6.370,0.956,6.214,0.780,5.080,0.928,6.027,0.743,4.830,0.756,4.863,0.929,6.027,0.745,4.848
,,456,N/A,N/A,N/A,0.639,4.145,0.775,4.999,0.649,4.219,0.681,4.402,0.890,5.755,0.698,4.565,0.927,6.036,0.973,6.336,0.932,6.068,0.935,6.092,0.973,6.339,0.928,6.043,0.754,4.918,0.898,5.843,0.719,4.680,0.733,4.726,0.900,5.851,0.719,4.689
,,457,N/A,N/A,N/A,0.612,3.977,0.740,4.782,0.621,4.044,0.652,4.223,0.851,5.518,0.667,4.368,0.893,5.825,0.960,6.267,0.899,5.867,0.904,5.904,0.961,6.273,0.893,5.833,0.721,4.711,0.861,5.615,0.687,4.486,0.703,4.543,0.863,5.625,0.686,4.484
,,458,N/A,N/A,N/A,0.579,3.776,0.699,4.525,0.587,3.835,0.618,4.011,0.807,5.244,0.630,4.140,0.854,5.583,0.938,6.132,0.861,5.635,0.869,5.684,0.940,6.147,0.855,5.592,0.682,4.466,0.819,5.356,0.651,4.257,0.667,4.322,0.822,5.369,0.648,4.245
,,459,N/A,N/A,N/A,0.543,3.549,0.653,4.240,0.550,3.601,0.580,3.770,0.759,4.940,0.591,3.886,0.810,5.309,0.907,5.945,0.819,5.370,0.828,5.430,0.911,5.971,0.811,5.320,0.638,4.192,0.774,5.068,0.610,4.000,0.628,4.074,0.777,5.083,0.606,3.981
,,460,N/A,N/A,N/A,0.505,3.306,0.606,3.940,0.511,3.352,0.539,3.511,0.706,4.609,0.548,3.615,0.762,5.004,0.871,5.719,0.772,5.074,0.783,5.142,0.876,5.756,0.763,5.017,0.593,3.901,0.723,4.751,0.567,3.726,0.585,3.807,0.727,4.769,0.563,3.702
,,461,N/A,N/A,N/A,0.466,3.056,0.558,3.638,0.471,3.097,0.497,3.246,0.650,4.253,0.505,3.339,0.710,4.672,0.829,5.459,0.721,4.751,0.733,4.828,0.837,5.508,0.712,4.689,0.547,3.604,0.670,4.409,0.523,3.446,0.541,3.530,0.674,4.429,0.518,3.417
