Item,Value,Parameters,Max,Avg,Min,Test 1 - raw,Test 1 - ppfd,Test 2 - raw,Test 2 - ppfd,Test 3 - raw,Test 3 - ppfd,Test 4 - raw,Test 4 - ppfd,Test 5 - raw,Test 5 - ppfd,Test 6 - raw,Test 6 - ppfd,Test 7 - raw,Test 7 - ppfd,Test 8 - raw,Test 8 - ppfd,Test 9 - raw,Test 9 - ppfd,Test 10 - raw,Test 10 - ppfd,Test 11 - raw,Test 11 - ppfd,Test 12 - raw,Test 12 - ppfd,Test 13 - raw,Test 13 - ppfd,Test 14 - raw,Test 14 - ppfd,Test 15 - raw,Test 15 - ppfd,Test 16 - raw,Test 16 - ppfd,Test 17 - raw,Test 17 - ppfd,Test 18 - raw,Test 18 - ppfd
,,395,N/A,N/A,N/A,0.003,0.018,0.004,0.021,0.003,0.016,0.003,0.019,0.004,0.022,0.004,0.020,0.004,0.022,0.005,0.029,0.004,0.023,0.004,0.022,0.005,0.029,0.004,0.024,0.004,0.022,0.004,0.021,0.003,0.019,0.004,0.021,0.005,0.026,0.003,0.017
,,396,N/A,N/A,N/A,0.003,0.018,0.004,0.021,0.003,0.017,0.004,0.019,0.004,0.023,0.004,0.020,0.004,0.022,0.005,0.031,0.004,0.024,0.004,0.022,0.005,0.030,0.004,0.024,0.004,0.023,0.004,0.021,0.003,0.019,0.004,0.020,0.005,0.026,0.003,0.017
,,397,N/A,N/A,N/A,0.003,0.019,0.004,0.022,0.003,0.017,0.004,0.020,0.004,0.023,0.004,0.020,0.004,0.023,0.006,0.032,0.004,0.025,0.004,0.023,0.006,0.031,0.004,0.024,0.004,0.024,0.004,0.022,0.004,0.020,0.004,0.021,0.005,0.027,0.003,0.017
,,398,N/A,N/A,N/A,0.003,0.019,0.004,0.023,0.003,0.018,0.004,0.021,0.004,0.023,0.004,0.021,0.004,0.024,0.006,0.032,0.005,0.026,0.004,0.024,0.006,0.032,0.004,0.024,0.004,0.024,0.004,0.023,0.004,0.020,0.004,0.021,0.005,0.027,0.003,0.018
,,399,N/A,N/A,N/A,0.003,0.019,0.004,0.023,0.003,0.018,0.004,0.021,0.004,0.023,0.004,0.021,0.004,0.025,0.006,0.033,0.005,0.026,0.004,0.025,0.006,0.033,0.004,0.025,0.004,0.024,0.004,0.024,0.004,0.021,0.004,0.022,0.005,0.028,0.003,0.018
,,400,N/A,N/A,N/A,0.003,0.019,0.004,0.024,0.003,0.018,0.004,0.021,0.004,0.024,0.004,0.021,0.004,0.025,0.006,0.034,0.005,0.027,0.004,0.026,0.006,0.033,0.004,0.026,0.004,0.025,0.004,0.025,0.004,0.021,0.004,0.022,0.005,0.029,0.003,0.019
,,401,N/A,N/A,N/A,0.003,0.020,0.004,0.024,0.003,0.019,0.004,0.021,0.004,0.024,0.004,0.022,0.005,0.026,0.006,0.036,0.005,0.028,0.005,0.026,0.006,0.034,0.005,0.027,0.004,0.025,0.004,0.026,0.004,0.022,0.004,0.022,0.005,0.029,0.003,0.019
,,402,N/A,N/A,N/A,0.004,0.021,0.004,0.025,0.004,0.020,0.004,0.022,0.004,0.025,0.004,0.022,0.005,0.027,0.007,0.038,0.005,0.030,0.005,0.028,0.006,0.035,0.005,0.028,0.004,0.026,0.005,0.027,0.004,0.022,0.004,0.023,0.005,0.030,0.004,0.021
,,403,N/A,N/A,N/A,0.004,0.022,0.004,0.025,0.004,0.021,0.004,0.023,0.005,0.026,0.004,0.023,0.005,0.028,0.007,0.039,0.006,0.032,0.005,0.029,0.006,0.037,0.005,0.029,0.005,0.026,0.005,0.028,0.004,0.023,0.004,0.024,0.005,0.031,0.004,0.022
,,404,N/A,N/A,N/A,0.004,0.023,0.005,0.026,0.004,0.023,0.004,0.024,0.005,0.026,0.004,0.023,0.005,0.029,0.007,0.040,0.006,0.034,0.005,0.030,0.007,0.038,0.005,0.030,0.005,0.027,0.005,0.029,0.004,0.023,0.004,0.025,0.005,0.032,0.004,0.023
,,405,N/A,N/A,N/A,0.004,0.023,0.005,0.027,0.004,0.024,0.004,0.024,0.005,0.027,0.004,0.024,0.005,0.031,0.007,0.042,0.006,0.036,0.005,0.031,0.007,0.040,0.005,0.031,0.005,0.027,0.005,0.030,0.004,0.024,0.004,0.026,0.006,0.032,0.004,0.025
,,406,N/A,N/A,N/A,0.004,0.024,0.005,0.028,0.004,0.025,0.004,0.025,0.005,0.028,0.004,0.024,0.006,0.032,0.008,0.044,0.006,0.038,0.006,0.033,0.007,0.043,0.006,0.033,0.005,0.028,0.005,0.032,0.004,0.025,0.005,0.027,0.006,0.033,0.005,0.026
,,407,N/A,N/A,N/A,0.004,0.025,0.005,0.029,0.004,0.026,0.004,0.025,0.005,0.029,0.004,0.025,0.006,0.034,0.008,0.046,0.007,0.040,0.006,0.036,0.008,0.045,0.006,0.035,0.005,0.029,0.006,0.033,0.005,0.026,0.005,0.028,0.006,0.035,0.005,0.028
,,408,N/A,N/A,N/A,0.005,0.027,0.005,0.031,0.005,0.027,0.005,0.026,0.005,0.031,0.005,0.026,0.006,0.036,0.008,0.049,0.007,0.042,0.006,0.038,0.008,0.048,0.006,0.037,0.005,0.030,0.006,0.036,0.005,0.028,0.005,0.030,0.006,0.038,0.005,0.030
,,409,N/A,N/A,N/A,0.005,0.028,0.006,0.033,0.005,0.028,0.005,0.027,0.006,0.033,0.005,0.028,0.007,0.038,0.009,0.052,0.008,0.045,0.007,0.041,0.009,0.051,0.007,0.040,0.005,0.031,0.007,0.038,0.005,0.030,0.005,0.031,0.007,0.040,0.006,0.033
,,410,N/A,N/A,N/A,0.005,0.030,0.006,0.035,0.005,0.030,0.005,0.029,0.006,0.036,0.005,0.030,0.007,0.042,0.010,0.056,0.008,0.048,0.007,0.043,0.009,0.056,0.007,0.044,0.006,0.034,0.007,0.042,0.006,0.033,0.006,0.033,0.007,0.043,0.006,0.036
,,411,N/A,N/A,N/A,0.005,0.032,0.007,0.038,0.005,0.032,0.005,0.031,0.007,0.039,0.006,0.033,0.008,0.046,0.010,0.061,0.009,0.052,0.008,0.047,0.010,0.060,0.008,0.048,0.006,0.037,0.008,0.046,0.006,0.036,0.006,0.036,0.008,0.047,0.007,0.039
,,412,N/A,N/A,N/A,0.006,0.035,0.007,0.042,0.006,0.035,0.006,0.034,0.007,0.043,0.006,0.036,0.009,0.051,0.011,0.067,0.010,0.057,0.009,0.051,0.011,0.066,0.009,0.053,0.007,0.040,0.009,0.050,0.007,0.040,0.007,0.040,0.009,0.052,0.007,0.043
,,413,N/A,N/A,N/A,0.006,0.038,0.008,0.047,0.007,0.039,0.007,0.038,0.008,0.047,0.007,0.040,0.010,0.056,0.013,0.074,0.011,0.062,0.010,0.057,0.013,0.074,0.010,0.059,0.008,0.045,0.009,0.055,0.007,0.044,0.007,0.044,0.010,0.057,0.008,0.047
,,414,N/A,N/A,N/A,0.007,0.042,0.009,0.053,0.007,0.043,0.007,0.042,0.009,0.053,0.008,0.045,0.011,0.063,0.014,0.083,0.012,0.069,0.011,0.064,0.014,0.083,0.011,0.066,0.009,0.050,0.010,0.062,0.008,0.049,0.008,0.048,0.011,0.064,0.009,0.053
,,415,N/A,N/A,N/A,0.008,0.047,0.010,0.059,0.008,0.048,0.008,0.048,0.010,0.060,0.008,0.050,0.012,0.071,0.016,0.094,0.013,0.077,0.012,0.072,0.016,0.094,0.013,0.075,0.010,0.057,0.012,0.070,0.009,0.055,0.009,0.054,0.012,0.072,0.010,0.059
,,416,N/A,N/A,N/A,0.009,0.053,0.011,0.068,0.009,0.055,0.009,0.055,0.012,0.068,0.010,0.058,0.014,0.081,0.018,0.106,0.015,0.088,0.014,0.082,0.018,0.106,0.014,0.085,0.011,0.065,0.013,0.080,0.011,0.063,0.010,0.061,0.014,0.082,0.011,0.067
,,417,N/A,N/A,N/A,0.010,0.060,0.013,0.078,0.010,0.062,0.011,0.063,0.013,0.078,0.011,0.067,0.016,0.093,0.020,0.121,0.017,0.101,0.016,0.094,0.020,0.120,0.016,0.097,0.013,0.075,0.015,0.091,0.012,0.072,0.012,0.069,0.016,0.094,0.013,0.077
,,418,N/A,N/A,N/A,0.011,0.069,0.015,0.090,0.012,0.072,0.012,0.072,0.015,0.090,0.013,0.077,0.018,0.107,0.023,0.139,0.019,0.115,0.018,0.107,0.023,0.138,0.019,0.111,0.014,0.086,0.017,0.104,0.014,0.082,0.013,0.079,0.018,0.107,0.015,0.089
,,419,N/A,N/A,N/A,0.013,0.079,0.017,0.104,0.014,0.083,0.014,0.084,0.018,0.103,0.015,0.089,0.020,0.123,0.027,0.161,0.022,0.133,0.020,0.122,0.027,0.160,0.021,0.128,0.017,0.100,0.020,0.120,0.016,0.094,0.015,0.090,0.021,0.123,0.017,0.102
,,420,N/A,N/A,N/A,0.015,0.090,0.020,0.119,0.016,0.095,0.017,0.097,0.020,0.120,0.017,0.102,0.024,0.141,0.031,0.186,0.026,0.153,0.023,0.141,0.031,0.185,0.024,0.147,0.019,0.115,0.023,0.139,0.018,0.108,0.017,0.104,0.024,0.142,0.020,0.119
,,421,N/A,N/A,N/A,0.017,0.105,0.023,0.138,0.018,0.110,0.019,0.112,0.024,0.139,0.020,0.118,0.027,0.164,0.036,0.216,0.029,0.178,0.027,0.163,0.036,0.215,0.028,0.170,0.022,0.132,0.027,0.160,0.021,0.125,0.020,0.119,0.027,0.164,0.023,0.138
,,422,N/A,N/A,N/A,0.020,0.121,0.027,0.161,0.021,0.128,0.022,0.130,0.027,0.162,0.023,0.136,0.031,0.189,0.042,0.252,0.034,0.206,0.031,0.189,0.041,0.249,0.033,0.197,0.025,0.153,0.031,0.186,0.024,0.144,0.023,0.137,0.031,0.190,0.027,0.161
,,423,N/A,N/A,N/A,0.023,0.139,0.031,0.186,0.025,0.149,0.026,0.151,0.032,0.189,0.026,0.158,0.036,0.219,0.048,0.293,0.040,0.240,0.036,0.219,0.048,0.290,0.038,0.228,0.029,0.178,0.036,0.217,0.028,0.168,0.026,0.158,0.036,0.221,0.031,0.187
,,424,N/A,N/A,N/A,0.027,0.161,0.036,0.217,0.029,0.173,0.030,0.176,0.037,0.220,0.030,0.184,0.042,0.254,0.056,0.342,0.046,0.279,0.042,0.256,0.055,0.337,0.044,0.265,0.034,0.208,0.042,0.254,0.032,0.195,0.031,0.183,0.042,0.257,0.036,0.218
,,425,N/A,N/A,N/A,0.031,0.188,0.042,0.253,0.033,0.202,0.035,0.206,0.043,0.256,0.035,0.215,0.049,0.297,0.065,0.399,0.053,0.325,0.049,0.299,0.065,0.394,0.051,0.308,0.040,0.242,0.049,0.297,0.038,0.229,0.035,0.213,0.049,0.300,0.042,0.254
,,426,N/A,N/A,N/A,0.036,0.219,0.049,0.296,0.039,0.236,0.040,0.240,0.050,0.299,0.041,0.250,0.057,0.346,0.076,0.467,0.062,0.379,0.057,0.350,0.076,0.461,0.059,0.360,0.046,0.282,0.057,0.349,0.044,0.268,0.041,0.247,0.057,0.350,0.049,0.296
,,427,N/A,N/A,N/A,0.042,0.257,0.057,0.346,0.045,0.277,0.047,0.281,0.058,0.351,0.048,0.293,0.066,0.406,0.090,0.548,0.073,0.443,0.067,0.410,0.089,0.542,0.069,0.421,0.054,0.329,0.067,0.410,0.051,0.314,0.048,0.288,0.067,0.410,0.057,0.347
,,428,N/A,N/A,N/A,0.049,0.301,0.067,0.405,0.053,0.323,0.055,0.328,0.068,0.411,0.056,0.341,0.078,0.475,0.105,0.641,0.084,0.517,0.078,0.481,0.103,0.635,0.080,0.493,0.062,0.383,0.079,0.481,0.060,0.367,0.056,0.337,0.078,0.480,0.066,0.404
,,429,N/A,N/A,N/A,0.057,0.352,0.078,0.474,0.062,0.378,0.064,0.383,0.080,0.481,0.065,0.398,0.091,0.556,0.122,0.750,0.098,0.605,0.092,0.564,0.121,0.742,0.094,0.576,0.073,0.447,0.092,0.564,0.070,0.430,0.065,0.393,0.092,0.562,0.077,0.471
,,430,N/A,N/A,N/A,0.067,0.411,0.091,0.553,0.072,0.442,0.075,0.447,0.093,0.562,0.075,0.463,0.106,0.649,0.142,0.875,0.114,0.705,0.107,0.659,0.140,0.865,0.109,0.671,0.085,0.521,0.107,0.659,0.082,0.502,0.076,0.458,0.107,0.657,0.089,0.548
,,431,N/A,N/A,N/A,0.078,0.478,0.105,0.643,0.084,0.515,0.086,0.519,0.108,0.654,0.087,0.537,0.122,0.754,0.165,1.016,0.132,0.817,0.124,0.767,0.162,1.004,0.126,0.779,0.098,0.605,0.125,0.766,0.095,0.584,0.087,0.532,0.124,0.764,0.103,0.636
,,432,N/A,N/A,N/A,0.090,0.554,0.121,0.745,0.097,0.598,0.100,0.602,0.125,0.758,0.101,0.622,0.141,0.873,0.190,1.178,0.153,0.945,0.144,0.889,0.188,1.162,0.146,0.901,0.113,0.702,0.144,0.889,0.109,0.677,0.101,0.617,0.144,0.887,0.119,0.734
,,433,N/A,N/A,N/A,0.103,0.640,0.140,0.860,0.112,0.692,0.115,0.696,0.144,0.876,0.116,0.718,0.163,1.008,0.219,1.360,0.176,1.089,0.166,1.027,0.216,1.340,0.167,1.038,0.131,0.811,0.166,1.026,0.126,0.782,0.117,0.713,0.166,1.025,0.136,0.845
,,434,N/A,N/A,N/A,0.119,0.738,0.161,0.991,0.129,0.798,0.133,0.803,0.165,1.010,0.133,0.825,0.187,1.163,0.252,1.567,0.202,1.253,0.190,1.184,0.248,1.541,0.192,1.194,0.150,0.933,0.191,1.181,0.145,0.901,0.134,0.823,0.191,1.183,0.156,0.971
,,435,N/A,N/A,N/A,0.136,0.847,0.184,1.138,0.147,0.916,0.152,0.923,0.189,1.159,0.152,0.945,0.214,1.334,0.288,1.797,0.230,1.435,0.218,1.359,0.283,1.763,0.219,1.366,0.171,1.068,0.218,1.356,0.166,1.034,0.154,0.946,0.219,1.360,0.179,1.113
,,436,N/A,N/A,N/A,0.155,0.969,0.210,1.300,0.168,1.046,0.173,1.053,0.216,1.324,0.173,1.078,0.244,1.523,0.328,2.052,0.262,1.634,0.248,1.552,0.321,2.007,0.249,1.556,0.195,1.219,0.249,1.549,0.189,1.181,0.176,1.082,0.249,1.555,0.203,1.270
,,437,N/A,N/A,N/A,0.177,1.104,0.239,1.481,0.191,1.191,0.197,1.199,0.245,1.508,0.196,1.226,0.277,1.733,0.373,2.333,0.296,1.854,0.282,1.767,0.363,2.276,0.282,1.766,0.221,1.385,0.283,1.763,0.215,1.344,0.200,1.235,0.283,1.771,0.231,1.444
,,438,N/A,N/A,N/A,0.200,1.254,0.270,1.682,0.216,1.352,0.223,1.362,0.277,1.711,0.222,1.390,0.313,1.965,0.421,2.644,0.335,2.098,0.320,2.006,0.410,2.575,0.318,1.997,0.250,1.570,0.320,2.000,0.243,1.525,0.227,1.404,0.321,2.011,0.261,1.635
,,439,N/A,N/A,N/A,0.227,1.422,0.306,1.906,0.244,1.531,0.253,1.545,0.313,1.934,0.250,1.573,0.354,2.224,0.475,2.987,0.377,2.370,0.361,2.270,0.462,2.905,0.358,2.252,0.282,1.775,0.361,2.264,0.274,1.726,0.257,1.592,0.363,2.277,0.294,1.849
,,440,N/A,N/A,N/A,0.255,1.606,0.344,2.149,0.274,1.727,0.285,1.745,0.351,2.177,0.281,1.771,0.398,2.506,0.532,3.356,0.424,2.669,0.406,2.560,0.517,3.260,0.401,2.530,0.317,1.999,0.406,2.552,0.309,1.946,0.290,1.798,0.408,2.568,0.330,2.082
,,441,N/A,N/A,N/A,0.287,1.811,0.387,2.420,0.308,1.943,0.320,1.968,0.394,2.448,0.315,1.993,0.447,2.821,0.594,3.752,0.475,3.001,0.457,2.885,0.577,3.648,0.450,2.841,0.356,2.250,0.456,2.874,0.347,2.191,0.326,2.029,0.458,2.891,0.371,2.341
,,442,N/A,N/A,N/A,0.322,2.034,0.433,2.716,0.344,2.177,0.359,2.211,0.441,2.744,0.353,2.235,0.500,3.163,0.656,4.153,0.531,3.361,0.511,3.238,0.639,4.048,0.502,3.179,0.398,2.524,0.510,3.222,0.388,2.458,0.366,2.282,0.513,3.241,0.414,2.624
,,443,N/A,N/A,N/A,0.359,2.273,0.482,3.033,0.383,2.427,0.400,2.470,0.490,3.058,0.393,2.495,0.557,3.534,0.714,4.531,0.591,3.748,0.571,3.625,0.698,4.430,0.558,3.542,0.443,2.815,0.568,3.596,0.432,2.744,0.408,2.552,0.572,3.620,0.461,2.926
,,444,N/A,N/A,N/A,0.398,2.528,0.534,3.367,0.424,2.694,0.443,2.743,0.542,3.390,0.436,2.772,0.617,3.918,0.767,4.883,0.652,4.142,0.633,4.024,0.752,4.787,0.616,3.920,0.491,3.121,0.628,3.983,0.479,3.048,0.453,2.839,0.632,4.012,0.510,3.246
,,445,N/A,N/A,N/A,0.440,2.800,0.589,3.722,0.468,2.977,0.489,3.031,0.597,3.742,0.481,3.067,0.676,4.306,0.818,5.214,0.710,4.524,0.692,4.415,0.804,5.125,0.675,4.304,0.540,3.444,0.688,4.370,0.528,3.367,0.500,3.142,0.692,4.401,0.562,3.584
,,446,N/A,N/A,N/A,0.482,3.072,0.645,4.082,0.511,3.262,0.534,3.320,0.653,4.100,0.526,3.361,0.732,4.674,0.862,5.509,0.764,4.877,0.748,4.778,0.849,5.428,0.731,4.669,0.589,3.766,0.743,4.732,0.577,3.686,0.547,3.444,0.747,4.763,0.614,3.920
,,447,N/A,N/A,N/A,0.523,3.338,0.700,4.442,0.554,3.542,0.578,3.601,0.708,4.454,0.570,3.648,0.783,5.013,0.900,5.766,0.813,5.202,0.798,5.113,0.889,5.697,0.782,5.006,0.637,4.079,0.794,5.067,0.624,3.996,0.592,3.737,0.798,5.098,0.663,4.246
,,448,N/A,N/A,N/A,0.561,3.590,0.752,4.787,0.594,3.809,0.619,3.865,0.759,4.788,0.611,3.922,0.830,5.324,0.932,5.985,0.857,5.498,0.844,5.418,0.923,5.929,0.828,5.316,0.681,4.373,0.840,5.372,0.668,4.286,0.634,4.012,0.844,5.404,0.710,4.556
,,449,N/A,N/A,N/A,0.595,3.817,0.799,5.092,0.631,4.050,0.655,4.101,0.805,5.086,0.648,4.170,0.872,5.604,0.957,6.161,0.896,5.761,0.885,5.691,0.951,6.119,0.870,5.595,0.720,4.635,0.880,5.645,0.706,4.544,0.672,4.257,0.884,5.677,0.752,4.835
,,450,N/A,N/A,N/A,0.623,4.009,0.836,5.344,0.661,4.256,0.685,4.298,0.842,5.333,0.680,4.384,0.908,5.848,0.975,6.291,0.929,5.984,0.919,5.928,0.971,6.262,0.906,5.840,0.753,4.854,0.915,5.882,0.739,4.762,0.703,4.463,0.919,5.914,0.786,5.067
,,451,N/A,N/A,N/A,0.645,4.156,0.864,5.531,0.684,4.416,0.707,4.446,0.869,5.516,0.704,4.551,0.937,6.049,0.986,6.372,0.954,6.161,0.947,6.120,0.984,6.358,0.935,6.043,0.777,5.020,0.943,6.075,0.763,4.927,0.726,4.618,0.947,6.107,0.811,5.242
,,452,N/A,N/A,N/A,0.658,4.252,0.881,5.651,0.700,4.525,0.720,4.538,0.885,5.631,0.720,4.662,0.959,6.206,0.989,6.408,0.972,6.291,0.968,6.265,0.989,6.405,0.958,6.201,0.791,5.124,0.963,6.214,0.777,5.033,0.739,4.716,0.967,6.253,0.827,5.354
,,453,N/A,N/A,N/A,0.663,4.293,0.886,5.699,0.706,4.576,0.724,4.569,0.889,5.669,0.726,4.711,0.973,6.312,0.987,6.410,0.982,6.369,0.980,6.358,0.987,6.410,0.972,6.309,0.795,5.158,0.972,6.285,0.781,5.071,0.743,4.748,0.979,6.345,0.831,5.394
,,454,N/A,N/A,N/A,0.660,4.281,0.881,5.677,0.704,4.571,0.718,4.543,0.882,5.637,0.723,4.701,0.973,6.322,0.984,6.404,0.978,6.356,0.976,6.346,0.984,6.405,0.972,6.323,0.788,5.126,0.966,6.263,0.775,5.043,0.736,4.718,0.976,6.333,0.825,5.367
,,455,N/A,N/A,N/A,0.648,4.214,0.865,5.587,0.693,4.510,0.703,4.461,0.865,5.539,0.711,4.632,0.957,6.234,0.980,6.392,0.961,6.259,0.956,6.231,0.980,6.392,0.957,6.239,0.772,5.031,0.947,6.152,0.760,4.951,0.721,4.629,0.956,6.219,0.809,5.272
,,456,N/A,N/A,N/A,0.628,4.090,0.838,5.423,0.673,4.388,0.680,4.320,0.836,5.366,0.689,4.502,0.930,6.073,0.973,6.360,0.935,6.104,0.927,6.053,0.973,6.360,0.931,6.081,0.746,4.873,0.917,5.971,0.734,4.793,0.696,4.479,0.926,6.037,0.782,5.108
,,457,N/A,N/A,N/A,0.601,3.926,0.801,5.197,0.646,4.222,0.649,4.137,0.798,5.134,0.661,4.329,0.898,5.873,0.961,6.293,0.904,5.916,0.892,5.839,0.960,6.289,0.899,5.882,0.713,4.668,0.882,5.753,0.701,4.590,0.664,4.284,0.890,5.819,0.748,4.897
,,458,N/A,N/A,N/A,0.570,3.732,0.757,4.921,0.614,4.021,0.614,3.920,0.753,4.856,0.628,4.122,0.860,5.639,0.940,6.169,0.869,5.695,0.853,5.594,0.937,6.152,0.861,5.650,0.675,4.427,0.842,5.504,0.663,4.351,0.628,4.057,0.850,5.569,0.708,4.646
,,459,N/A,N/A,N/A,0.535,3.510,0.707,4.610,0.577,3.790,0.575,3.679,0.703,4.545,0.591,3.884,0.818,5.374,0.911,5.994,0.828,5.441,0.809,5.318,0.906,5.962,0.819,5.387,0.632,4.159,0.797,5.224,0.621,4.086,0.588,3.807,0.806,5.290,0.663,4.362
,,460,N/A,N/A,N/A,0.498,3.272,0.656,4.284,0.538,3.538,0.534,3.422,0.652,4.219,0.550,3.626,0.771,5.078,0.876,5.778,0.783,5.154,0.760,5.011,0.870,5.733,0.773,5.092,0.588,3.876,0.748,4.914,0.577,3.805,0.545,3.540,0.757,4.981,0.616,4.060
,,461,N/A,N/A,N/A,0.460,3.028,0.605,3.960,0.497,3.279,0.492,3.159,0.600,3.892,0.509,3.359,0.721,4.756,0.837,5.528,0.733,4.839,0.708,4.677,0.828,5.470,0.722,4.770,0.543,3.587,0.696,4.579,0.532,3.517,0.502,3.268,0.705,4.646,0.568,3.753
