# Omega OM-92 Logger 

# Configuration :
DeviceID,6798
LoggingStart,Button Press
LoggingStartTime,08.10 11:24:00
LoggingInterval,1 min
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-07-26,14:45:00,,2018-07-26 14:45:00,26.5456,53.4673,16.3257
,,2,2018-07-26,14:46:00,,2018-07-26 14:46:00,26.4491,49.2711,14.96
,,3,2018-07-26,14:47:00,,2018-07-26 14:47:00,25.9879,50.6673,14.9708
,,4,2018-07-26,14:48:00,,2018-07-26 14:48:00,25.4946,50.9191,14.5938
,,5,2018-07-26,14:49:00,,2018-07-26 14:49:00,25.1299,51.3692,14.3942
,,6,2018-07-26,14:50:00,,2018-07-26 14:50:00,24.7974,51.6363,14.1679
,,7,2018-07-26,14:51:00,,2018-07-26 14:51:00,24.4864,51.8117,13.9333
,,8,2018-07-26,14:52:00,,2018-07-26 14:52:00,24.2183,52.7502,13.9624
,,9,2018-07-26,14:53:00,,2018-07-26 14:53:00,23.9823,52.9638,13.8064
,,10,2018-07-26,14:54:00,,2018-07-26 14:54:00,23.7678,53.3071,13.7074
,,11,2018-07-26,14:55:00,,2018-07-26 14:55:00,23.564,53.8106,13.6632
,,12,2018-07-26,14:56:00,,2018-07-26 14:56:00,23.4353,54.2455,13.6677
,,13,2018-07-26,14:57:00,,2018-07-26 14:57:00,23.2852,54.7109,13.6597
,,14,2018-07-26,14:58:00,,2018-07-26 14:58:00,23.1779,55.0313,13.6498
,,15,2018-07-26,14:59:00,,2018-07-26 14:59:00,23.0385,54.894,13.4818
,,16,2018-07-26,15:00:00,,2018-07-26 15:00:00,22.942,55.1839,13.473
,,17,2018-07-26,15:01:00,,2018-07-26 15:01:00,22.8347,55.5349,13.4705
,,18,2018-07-26,15:02:00,,2018-07-26 15:02:00,22.7382,55.6493,13.4123
,,19,2018-07-26,15:03:00,,2018-07-26 15:03:00,22.6524,56.0003,13.4289
,,20,2018-07-26,15:04:00,,2018-07-26 15:04:00,22.631,56.0537,13.4236
,,21,2018-07-26,15:05:00,,2018-07-26 15:05:00,22.5881,56.1147,13.4003
,,22,2018-07-26,15:06:00,,2018-07-26 15:06:00,22.5237,56.3207,13.3966
,,23,2018-07-26,15:07:00,,2018-07-26 15:07:00,22.4701,56.4352,13.3777
,,24,2018-07-26,15:08:00,,2018-07-26 15:08:00,22.4165,56.4046,13.3194
,,25,2018-07-26,15:09:00,,2018-07-26 15:09:00,22.3736,56.5801,13.327
,,26,2018-07-26,15:10:00,,2018-07-26 15:10:00,22.3307,56.9311,13.3819
,,27,2018-07-26,15:11:00,,2018-07-26 15:11:00,22.3092,57.221,13.4398
,,28,2018-07-26,15:12:00,,2018-07-26 15:12:00,22.277,57.3049,13.4323
,,29,2018-07-26,15:13:00,,2018-07-26 15:13:00,22.2556,57.1599,13.3734
,,30,2018-07-26,15:14:00,,2018-07-26 15:14:00,22.2234,57.1294,13.3351
,,31,2018-07-26,15:15:00,,2018-07-26 15:15:00,22.2234,57.076,13.3208
,,32,2018-07-26,15:16:00,,2018-07-26 15:16:00,22.202,57.1065,13.3089
,,33,2018-07-26,15:17:00,,2018-07-26 15:17:00,22.1805,56.9845,13.2561
,,34,2018-07-26,15:18:00,,2018-07-26 15:18:00,22.1591,57.1065,13.2688
,,35,2018-07-26,15:19:00,,2018-07-26 15:19:00,22.1483,57.1065,13.2588
,,36,2018-07-26,15:20:00,,2018-07-26 15:20:00,22.1376,57.3049,13.302
,,37,2018-07-26,15:21:00,,2018-07-26 15:21:00,22.1269,57.3965,13.3165
,,38,2018-07-26,15:22:00,,2018-07-26 15:22:00,22.1162,57.5719,13.3533
,,39,2018-07-26,15:23:00,,2018-07-26 15:23:00,22.1054,57.5948,13.3493
,,40,2018-07-26,15:24:00,,2018-07-26 15:24:00,22.1054,57.3965,13.2964
,,41,2018-07-26,15:25:00,,2018-07-26 15:25:00,22.0947,57.3354,13.2701
,,42,2018-07-26,15:26:00,,2018-07-26 15:26:00,22.0947,57.7474,13.3799
,,43,2018-07-26,15:27:00,,2018-07-26 15:27:00,22.0947,57.8924,13.4184
,,44,2018-07-26,15:28:00,,2018-07-26 15:28:00,22.0947,57.9153,13.4245
,,45,2018-07-26,15:29:00,,2018-07-26 15:29:00,22.0733,57.8924,13.3983
,,46,2018-07-26,15:30:00,,2018-07-26 15:30:00,22.0733,57.8313,13.3822
