# Omega OM-92 Logger 

# Configuration :
DeviceID,4029
LoggingStart,Button Press
LoggingStartTime,08.10 11:24:00
LoggingInterval,1 min
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-07-26,14:45:00,,2018-07-26 14:45:00,27.0137,49.1033,15.4243
,,2,2018-07-26,14:46:00,,2018-07-26 14:46:00,26.7242,48.7447,15.045
,,3,2018-07-26,14:47:00,,2018-07-26 14:47:00,26.145,49.3398,14.7029
,,4,2018-07-26,14:48:00,,2018-07-26 14:48:00,25.6517,50.469,14.6007
,,5,2018-07-26,14:49:00,,2018-07-26 14:49:00,25.2441,51.2548,14.4649
,,6,2018-07-26,14:50:00,,2018-07-26 14:50:00,24.9009,51.9643,14.3612
,,7,2018-07-26,14:51:00,,2018-07-26 14:51:00,24.6113,52.5823,14.2766
,,8,2018-07-26,14:52:00,,2018-07-26 14:52:00,24.3646,53.1087,14.2024
,,9,2018-07-26,14:53:00,,2018-07-26 14:53:00,24.1501,53.7572,14.1912
,,10,2018-07-26,14:54:00,,2018-07-26 14:54:00,23.9678,54.1082,14.1226
,,11,2018-07-26,14:55:00,,2018-07-26 14:55:00,23.8069,54.5202,14.0904
,,12,2018-07-26,14:56:00,,2018-07-26 14:56:00,23.6568,54.8406,14.0414
,,13,2018-07-26,14:57:00,,2018-07-26 14:57:00,23.5495,55.5425,14.1379
,,14,2018-07-26,14:58:00,,2018-07-26 14:58:00,23.4423,55.6264,14.0614
,,15,2018-07-26,14:59:00,,2018-07-26 14:59:00,23.3458,55.657,13.98
,,16,2018-07-26,15:00:00,,2018-07-26 15:00:00,23.26,55.8019,13.9403
,,17,2018-07-26,15:01:00,,2018-07-26 15:01:00,23.1956,56.0079,13.9371
,,18,2018-07-26,15:02:00,,2018-07-26 15:02:00,23.142,56.1529,13.927
,,19,2018-07-26,15:03:00,,2018-07-26 15:03:00,23.0669,56.1834,13.8654
