# Omega OM-92 Logger 

# Configuration :
DeviceID,7286
LoggingStart,Button Press
LoggingStartTime,08.10 11:24:00
LoggingInterval,1 min
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-07-26,14:53:00,,2018-07-26 14:53:00,24.5255,49.1186,13.1489
,,2,2018-07-26,14:54:00,,2018-07-26 14:54:00,25.0403,48.0276,13.2759
,,3,2018-07-26,14:55:00,,2018-07-26 14:55:00,24.6971,47.8445,12.9037
,,4,2018-07-26,14:56:00,,2018-07-26 14:56:00,24.311,48.2717,12.6865
,,5,2018-07-26,14:57:00,,2018-07-26 14:57:00,24.0107,49.1109,12.6746
,,6,2018-07-26,14:58:00,,2018-07-26 14:58:00,23.7533,49.5611,12.5776
,,7,2018-07-26,14:59:00,,2018-07-26 14:59:00,23.5281,49.7289,12.4224
,,8,2018-07-26,15:00:00,,2018-07-26 15:00:00,23.335,50.1714,12.3799
,,9,2018-07-26,15:01:00,,2018-07-26 15:01:00,23.1742,50.5758,12.3542
,,10,2018-07-26,15:02:00,,2018-07-26 15:02:00,23.0347,50.8352,12.3037
,,11,2018-07-26,15:03:00,,2018-07-26 15:03:00,22.8953,51.0717,12.2459
,,12,2018-07-26,15:04:00,,2018-07-26 15:04:00,22.7773,51.2243,12.1825
,,13,2018-07-26,15:05:00,,2018-07-26 15:05:00,22.6808,51.5142,12.1793
,,14,2018-07-26,15:06:00,,2018-07-26 15:06:00,22.595,51.7202,12.1608
,,15,2018-07-26,15:07:00,,2018-07-26 15:07:00,22.5199,51.8651,12.1341
,,16,2018-07-26,15:08:00,,2018-07-26 15:08:00,22.4449,52.0101,12.1072
,,17,2018-07-26,15:09:00,,2018-07-26 15:09:00,22.3912,52.1627,12.1021
,,18,2018-07-26,15:10:00,,2018-07-26 15:10:00,22.3269,52.5976,12.1689
,,19,2018-07-26,15:11:00,,2018-07-26 15:11:00,22.2947,52.8264,12.2051
,,20,2018-07-26,15:12:00,,2018-07-26 15:12:00,22.2733,52.8875,12.2028
,,21,2018-07-26,15:13:00,,2018-07-26 15:13:00,22.2411,52.6815,12.1137
,,22,2018-07-26,15:14:00,,2018-07-26 15:14:00,22.2196,52.712,12.1027
,,23,2018-07-26,15:15:00,,2018-07-26 15:15:00,22.1875,52.7959,12.0971
,,24,2018-07-26,15:16:00,,2018-07-26 15:16:00,22.166,52.7959,12.0772
,,25,2018-07-26,15:17:00,,2018-07-26 15:17:00,22.1446,52.918,12.0925
,,26,2018-07-26,15:18:00,,2018-07-26 15:18:00,22.1124,52.8875,12.0539
,,27,2018-07-26,15:19:00,,2018-07-26 15:19:00,22.0909,52.918,12.0428
,,28,2018-07-26,15:20:00,,2018-07-26 15:20:00,22.0695,53.0019,12.0471
,,29,2018-07-26,15:21:00,,2018-07-26 15:21:00,22.0588,53.2079,12.0961
,,30,2018-07-26,15:22:00,,2018-07-26 15:22:00,22.048,53.4368,12.1514
,,31,2018-07-26,15:23:00,,2018-07-26 15:23:00,22.0373,53.3834,12.1262
,,32,2018-07-26,15:24:00,,2018-07-26 15:24:00,22.0266,53.2384,12.075
,,33,2018-07-26,15:25:00,,2018-07-26 15:25:00,22.0159,53.269,12.0737
,,34,2018-07-26,15:26:00,,2018-07-26 15:26:00,22.0373,53.6733,12.2086
,,35,2018-07-26,15:27:00,,2018-07-26 15:27:00,22.048,53.7878,12.2509
,,36,2018-07-26,15:28:00,,2018-07-26 15:28:00,22.048,53.6428,12.2099
,,37,2018-07-26,15:29:00,,2018-07-26 15:29:00,22.0373,53.6428,12.1999
,,38,2018-07-26,15:30:00,,2018-07-26 15:30:00,22.0266,53.5818,12.1727
,,39,2018-07-26,15:31:00,,2018-07-26 15:31:00,22.0159,53.4368,12.1216
,,40,2018-07-26,15:32:00,,2018-07-26 15:32:00,22.0159,53.4368,12.1216
,,41,2018-07-26,15:33:00,,2018-07-26 15:33:00,22.0051,53.5818,12.1528
,,42,2018-07-26,15:34:00,,2018-07-26 15:34:00,22.0051,53.6733,12.1787
,,43,2018-07-26,15:35:00,,2018-07-26 15:35:00,21.9944,53.5589,12.1364
,,44,2018-07-26,15:36:00,,2018-07-26 15:36:00,21.9944,53.4673,12.1104
,,45,2018-07-26,15:37:00,,2018-07-26 15:37:00,21.9837,53.4368,12.0917
,,46,2018-07-26,15:38:00,,2018-07-26 15:38:00,21.9837,53.4673,12.1004
,,47,2018-07-26,15:39:00,,2018-07-26 15:39:00,21.9837,53.5284,12.1177
,,48,2018-07-26,15:40:00,,2018-07-26 15:40:00,21.9837,53.4368,12.0917
,,49,2018-07-26,15:41:00,,2018-07-26 15:41:00,21.9837,53.3529,12.0679
,,50,2018-07-26,15:42:00,,2018-07-26 15:42:00,21.9837,53.3224,12.0592
,,51,2018-07-26,15:43:00,,2018-07-26 15:43:00,21.973,53.4139,12.0753
,,52,2018-07-26,15:44:00,,2018-07-26 15:44:00,21.9622,53.4673,12.0805
,,53,2018-07-26,15:45:00,,2018-07-26 15:45:00,21.9622,53.4978,12.0892
,,54,2018-07-26,15:46:00,,2018-07-26 15:46:00,21.9622,53.4368,12.0719
,,55,2018-07-26,15:47:00,,2018-07-26 15:47:00,21.9515,53.3529,12.038
,,56,2018-07-26,15:48:00,,2018-07-26 15:48:00,21.9515,53.4139,12.0554
,,57,2018-07-26,15:49:00,,2018-07-26 15:49:00,21.9515,53.5894,12.1052
,,58,2018-07-26,15:50:00,,2018-07-26 15:50:00,21.9515,53.7038,12.1377
,,59,2018-07-26,15:51:00,,2018-07-26 15:51:00,21.9622,53.7343,12.1562
,,60,2018-07-26,15:52:00,,2018-07-26 15:52:00,21.9622,53.7038,12.1476
,,61,2018-07-26,15:53:00,,2018-07-26 15:53:00,21.9515,53.6123,12.1117
,,62,2018-07-26,15:54:00,,2018-07-26 15:54:00,21.9515,53.4749,12.0728
,,63,2018-07-26,15:55:00,,2018-07-26 15:55:00,21.9515,53.4978,12.0793
,,64,2018-07-26,15:56:00,,2018-07-26 15:56:00,21.9515,53.4673,12.0706
,,65,2018-07-26,15:57:00,,2018-07-26 15:57:00,21.9515,53.3834,12.0467
,,66,2018-07-26,15:58:00,,2018-07-26 15:58:00,21.9408,53.4139,12.0455
