# Omega OM-92 Logger 

# Configuration :
DeviceID,9554
LoggingStart,Button Press
LoggingStartTime,08.10 11:24:00
LoggingInterval,1 min
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-07-26,14:53:00,,2018-07-26 14:53:00,24.9867,51.3845,14.2669
,,2,2018-07-26,14:54:00,,2018-07-26 14:54:00,25.3299,46.5551,13.0629
,,3,2018-07-26,14:55:00,,2018-07-26 14:55:00,25.0189,46.0058,12.5984
,,4,2018-07-26,14:56:00,,2018-07-26 14:56:00,24.7079,46.7153,12.5487
,,5,2018-07-26,14:57:00,,2018-07-26 14:57:00,24.4612,47.3638,12.534
,,6,2018-07-26,14:58:00,,2018-07-26 14:58:00,24.2574,47.5698,12.4141
,,7,2018-07-26,14:59:00,,2018-07-26 14:59:00,24.0858,47.7834,12.3255
,,8,2018-07-26,15:00:00,,2018-07-26 15:00:00,23.9249,47.9207,12.2222
,,9,2018-07-26,15:01:00,,2018-07-26 15:01:00,23.8284,48.1878,12.2184
,,10,2018-07-26,15:02:00,,2018-07-26 15:02:00,23.7211,48.3633,12.1755
,,11,2018-07-26,15:03:00,,2018-07-26 15:03:00,23.6246,48.5387,12.1422
,,12,2018-07-26,15:04:00,,2018-07-26 15:04:00,23.5281,48.6989,12.1039
,,13,2018-07-26,15:05:00,,2018-07-26 15:05:00,23.453,48.8439,12.0803
,,14,2018-07-26,15:06:00,,2018-07-26 15:06:00,23.3887,49.1414,12.1136
,,15,2018-07-26,15:07:00,,2018-07-26 15:07:00,23.335,49.1414,12.0644
,,16,2018-07-26,15:08:00,,2018-07-26 15:08:00,23.2921,49.1796,12.0368
,,17,2018-07-26,15:09:00,,2018-07-26 15:09:00,23.2385,49.3474,12.0394
,,18,2018-07-26,15:10:00,,2018-07-26 15:10:00,23.1956,49.8128,12.1426
,,19,2018-07-26,15:11:00,,2018-07-26 15:11:00,23.1634,50.0799,12.1944
,,20,2018-07-26,15:12:00,,2018-07-26 15:12:00,23.1313,49.9883,12.137
,,21,2018-07-26,15:13:00,,2018-07-26 15:13:00,23.1098,49.6831,12.0242
,,22,2018-07-26,15:14:00,,2018-07-26 15:14:00,23.0884,49.7213,12.0162
,,23,2018-07-26,15:15:00,,2018-07-26 15:15:00,23.0776,49.7213,12.0063
,,24,2018-07-26,15:16:00,,2018-07-26 15:16:00,23.0562,49.7823,12.0052
,,25,2018-07-26,15:17:00,,2018-07-26 15:17:00,23.0455,49.7518,11.9861
,,26,2018-07-26,15:18:00,,2018-07-26 15:18:00,23.0133,49.7518,11.9565
,,27,2018-07-26,15:19:00,,2018-07-26 15:19:00,23.0133,49.7823,11.9658
,,28,2018-07-26,15:20:00,,2018-07-26 15:20:00,23.0026,49.7823,11.956
,,29,2018-07-26,15:21:00,,2018-07-26 15:21:00,22.9918,50.1485,12.0574
,,30,2018-07-26,15:22:00,,2018-07-26 15:22:00,22.9811,50.3164,12.0983
,,31,2018-07-26,15:23:00,,2018-07-26 15:23:00,22.9597,50.118,12.0186
,,32,2018-07-26,15:24:00,,2018-07-26 15:24:00,22.9489,49.9273,11.9508
,,33,2018-07-26,15:25:00,,2018-07-26 15:25:00,22.9489,49.9578,11.9601
,,34,2018-07-26,15:26:00,,2018-07-26 15:26:00,22.9704,50.4156,12.1184
,,35,2018-07-26,15:27:00,,2018-07-26 15:27:00,22.9811,50.6597,12.2017
,,36,2018-07-26,15:28:00,,2018-07-26 15:28:00,22.9704,50.4461,12.1276
,,37,2018-07-26,15:29:00,,2018-07-26 15:29:00,22.9597,50.4461,12.1177
,,38,2018-07-26,15:30:00,,2018-07-26 15:30:00,22.9489,50.2859,12.0595
,,39,2018-07-26,15:31:00,,2018-07-26 15:31:00,22.9489,50.1256,12.011
,,40,2018-07-26,15:32:00,,2018-07-26 15:32:00,22.9489,50.0265,11.981
,,41,2018-07-26,15:33:00,,2018-07-26 15:33:00,22.9489,50.2248,12.0411
,,42,2018-07-26,15:34:00,,2018-07-26 15:34:00,22.9489,50.2859,12.0595
,,43,2018-07-26,15:35:00,,2018-07-26 15:35:00,22.9489,50.1256,12.011
,,44,2018-07-26,15:36:00,,2018-07-26 15:36:00,22.9382,49.9883,11.9595
