# Omega OM-92 Logger 

# Configuration :
DeviceID,7675
LoggingStart,Button Press
LoggingStartTime,08.10 11:24:00
LoggingInterval,1 min
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,nan
TemperatureAlarmThresholdLow,nan
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,nan
HumidityAlarmThresholdLow,nan
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2018-07-26,14:41:00,,2018-07-26 14:41:00,26.5598,47.9284,14.6325
,,2,2018-07-26,14:42:00,,2018-07-26 14:42:00,26.0021,48.4319,14.2845
,,3,2018-07-26,14:43:00,,2018-07-26 14:43:00,25.3586,49.1872,13.9341
,,4,2018-07-26,14:44:00,,2018-07-26 14:44:00,24.8867,49.9044,13.7241
,,5,2018-07-26,14:45:00,,2018-07-26 14:45:00,24.4363,50.5224,13.4993
,,6,2018-07-26,14:46:00,,2018-07-26 14:46:00,24.0716,51.4074,13.4302
,,7,2018-07-26,14:47:00,,2018-07-26 14:47:00,23.7391,51.9338,13.2799
,,8,2018-07-26,14:48:00,,2018-07-26 14:48:00,23.471,52.5213,13.2046
,,9,2018-07-26,14:49:00,,2018-07-26 14:49:00,23.235,52.9333,13.1061
,,10,2018-07-26,14:50:00,,2018-07-26 14:50:00,23.0634,53.4902,13.1075
,,11,2018-07-26,14:51:00,,2018-07-26 14:51:00,22.8704,53.7801,13.0114
,,12,2018-07-26,14:52:00,,2018-07-26 14:52:00,22.7202,54.1616,12.9802
,,13,2018-07-26,14:53:00,,2018-07-26 14:53:00,22.6023,54.5431,12.9781
,,14,2018-07-26,14:54:00,,2018-07-26 14:54:00,22.495,54.7491,12.9361
,,15,2018-07-26,14:55:00,,2018-07-26 14:55:00,22.4092,54.894,12.8968
,,16,2018-07-26,14:56:00,,2018-07-26 14:56:00,22.3234,55.2984,12.9293
,,17,2018-07-26,14:57:00,,2018-07-26 14:57:00,22.2805,55.6798,12.9945
,,18,2018-07-26,14:58:00,,2018-07-26 14:58:00,22.2054,55.7027,12.9309
,,19,2018-07-26,14:59:00,,2018-07-26 14:59:00,22.1304,55.6417,12.8442
,,20,2018-07-26,15:00:00,,2018-07-26 15:00:00,22.0767,55.7867,12.834
,,21,2018-07-26,15:01:00,,2018-07-26 15:01:00,22.0446,56.0232,12.8687
,,22,2018-07-26,15:02:00,,2018-07-26 15:02:00,22.0124,56.0232,12.8387
,,23,2018-07-26,15:03:00,,2018-07-26 15:03:00,21.9802,55.9926,12.8004
,,24,2018-07-26,15:04:00,,2018-07-26 15:04:00,21.948,56.1376,12.81
,,25,2018-07-26,15:05:00,,2018-07-26 15:05:00,21.9159,56.1986,12.7966
,,26,2018-07-26,15:06:00,,2018-07-26 15:06:00,21.8837,56.3665,12.8121
,,27,2018-07-26,15:07:00,,2018-07-26 15:07:00,21.8622,56.252,12.7611
,,28,2018-07-26,15:08:00,,2018-07-26 15:08:00,21.8408,56.397,12.7804
,,29,2018-07-26,15:09:00,,2018-07-26 15:09:00,21.8408,56.4275,12.7887
,,30,2018-07-26,15:10:00,,2018-07-26 15:10:00,21.8193,56.8929,12.8942
,,31,2018-07-26,15:11:00,,2018-07-26 15:11:00,21.8086,57.0074,12.9149
,,32,2018-07-26,15:12:00,,2018-07-26 15:12:00,21.7979,56.7174,12.8269
,,33,2018-07-26,15:13:00,,2018-07-26 15:13:00,21.7872,56.5191,12.7634
,,34,2018-07-26,15:14:00,,2018-07-26 15:14:00,21.7872,56.603,12.7861
,,35,2018-07-26,15:15:00,,2018-07-26 15:15:00,21.7764,56.603,12.776
,,36,2018-07-26,15:16:00,,2018-07-26 15:16:00,21.7657,56.603,12.766
,,37,2018-07-26,15:17:00,,2018-07-26 15:17:00,21.755,56.5725,12.7478
